"date","location","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm"
"2013-04-07","Darwin","ENE",39,"ESE","E",20,24
"2013-04-07","Katherine","E",39,"ESE","ESE",17,19
"2013-04-07","Uluru","E",39,"ESE","E",17,15
"2013-04-08","Albury","ESE",17,"E","S",2,9
"2013-04-08","BadgerysCreek","ESE",26,"WSW","ESE",9,15
"2013-04-08","Cobar","S",30,"ESE","ESE",9,11
"2013-04-08","CoffsHarbour","SSE",30,"SW","SE",15,15
"2013-04-08","Moree","S",28,"E","SW",15,17
"2013-04-08","Newcastle",NA,NA,NA,"SE",0,9
"2013-04-08","NorahHead","E",26,"SE","E",9,19
"2013-04-08","NorfolkIsland","SE",39,"SE","SE",22,20
"2013-04-08","Penrith","ESE",26,"S","SSE",2,9
"2013-04-08","Richmond","SE",35,NA,"SE",0,11
"2013-04-08","Sydney","ESE",26,"W","ESE",15,17
"2013-04-08","SydneyAirport","NW",26,"NW","SE",13,15
"2013-04-08","WaggaWagga","SSW",26,"E","S",13,13
"2013-04-08","Williamtown","S",33,"NW","SE",9,22
"2013-04-08","Wollongong","SE",20,"SSW","ESE",7,15
"2013-04-08","Canberra","ESE",30,"SSE","ESE",7,19
"2013-04-08","Tuggeranong","SE",31,"WNW","SSW",4,11
"2013-04-08","MountGinini","SSE",33,"SSE","ESE",11,4
"2013-04-08","Ballarat","SE",39,"SSE","SE",11,13
"2013-04-08","Bendigo","SSE",33,"ESE","WSW",11,7
"2013-04-08","Sale","WSW",30,NA,"E",NA,17
"2013-04-08","MelbourneAirport","S",28,"S","S",11,17
"2013-04-08","Melbourne","S",28,"S","S",11,17
"2013-04-08","Mildura","WSW",28,"N","W",11,15
"2013-04-08","Nhil","SE",33,"SSE","SW",17,15
"2013-04-08","Portland","SSE",30,"SSE","SSE",13,19
"2013-04-08","Watsonia","WSW",22,"S","SW",4,15
"2013-04-08","Dartmoor","SE",31,"SSE","SE",15,20
"2013-04-08","Brisbane","E",35,"SSE","ENE",4,9
"2013-04-08","Cairns","S",54,"SSE","SSE",30,26
"2013-04-08","GoldCoast","SE",43,"S","SSE",30,30
"2013-04-08","Townsville","SE",46,"SE","SSE",17,20
"2013-04-08","Adelaide","ESE",28,"SE","S",13,15
"2013-04-08","MountGambier","S",39,"SSE","S",26,30
"2013-04-08","Nuriootpa","SE",41,"ESE","SE",17,17
"2013-04-08","Woomera","SE",30,"ESE","SE",13,17
"2013-04-08","Albany",NA,NA,"E","ESE",7,26
"2013-04-08","Witchcliffe","S",30,"ESE","WSW",13,11
"2013-04-08","PearceRAAF","NNW",43,"NNE","W",6,24
"2013-04-08","PerthAirport","ENE",41,"NE","W",17,20
"2013-04-08","Perth","NNW",31,"NE","W",9,15
"2013-04-08","SalmonGums","NNE",35,"NNE","ENE",20,15
"2013-04-08","Walpole","ENE",30,"ENE","S",13,19
"2013-04-08","Hobart","SSW",28,"SSW","SSW",7,19
"2013-04-08","Launceston","NNW",17,"WNW","WNW",2,4
"2013-04-08","AliceSprings","SE",50,"ESE","SE",7,22
"2013-04-08","Darwin","E",44,"E","E",17,31
"2013-04-08","Katherine","E",46,"ESE","E",11,24
"2013-04-08","Uluru","E",43,"E","SE",20,24
"2013-04-09","Albury","SW",19,"SSW","S",4,11
"2013-04-09","BadgerysCreek","SE",30,"SW","ENE",9,9
"2013-04-09","Cobar","E",31,"ENE","ESE",19,17
"2013-04-09","CoffsHarbour","ENE",35,"SW","SSE",17,9
"2013-04-09","Moree","SSE",33,"ESE","SW",15,7
"2013-04-09","Newcastle",NA,NA,NA,"SE",0,9
"2013-04-09","NorahHead","E",28,"SSE","E",9,7
"2013-04-09","NorfolkIsland","SSE",39,"SE","SE",26,24
"2013-04-09","Penrith","NNW",30,"SSW","NW",9,6
"2013-04-09","Richmond","ENE",30,NA,"N",0,7
"2013-04-09","Sydney","WNW",24,"WNW","ESE",15,6
"2013-04-09","SydneyAirport","NE",41,"SSW","SE",13,9
"2013-04-09","WaggaWagga","S",28,"ENE","S",11,7
"2013-04-09","Williamtown",NA,NA,"W",NA,11,NA
"2013-04-09","Wollongong","NE",33,"SSW","NE",15,26
"2013-04-09","Canberra","E",28,"SSW","NNE",7,9
"2013-04-09","Tuggeranong","ENE",22,"WSW","S",2,9
"2013-04-09","MountGinini","NE",24,"ESE","NNE",6,7
"2013-04-09","Ballarat","SE",31,"ESE","W",13,19
"2013-04-09","Bendigo","S",28,"SE","NW",11,7
"2013-04-09","Sale","E",28,"NNW","ESE",4,13
"2013-04-09","MelbourneAirport","SSW",31,"NE","SSE",9,15
"2013-04-09","Melbourne","SSW",31,"NE","SSE",9,15
"2013-04-09","Mildura","SW",28,"ESE","WSW",7,15
"2013-04-09","Nhil","SW",28,"SE","SSE",17,7
"2013-04-09","Portland","S",28,"ESE","SSE",9,15
"2013-04-09","Watsonia","SSW",28,NA,"SW",0,9
"2013-04-09","Dartmoor","SE",28,NA,"SW",0,19
"2013-04-09","Brisbane","SSE",26,"SE","E",7,11
"2013-04-09","Cairns","SSE",43,"SSE","SSE",24,26
"2013-04-09","GoldCoast","SSE",44,"S","SSE",24,26
"2013-04-09","Townsville","ESE",50,"SE","ESE",20,26
"2013-04-09","Adelaide","W",30,"NW","WSW",4,13
"2013-04-09","MountGambier","SSW",35,"SE","SSE",15,20
"2013-04-09","Nuriootpa","SE",30,"ESE","NE",17,9
"2013-04-09","Woomera","SSE",33,"SE","SW",17,20
"2013-04-09","Albany",NA,NA,"SSE","SSE",13,26
"2013-04-09","Witchcliffe","SSE",43,"SE","SE",22,22
"2013-04-09","PearceRAAF","SW",39,"SSW","WSW",2,22
"2013-04-09","PerthAirport","SW",30,"SSE","WSW",6,19
"2013-04-09","Perth","W",20,NA,"WSW",0,11
"2013-04-09","SalmonGums","N",39,"NNE","N",19,11
"2013-04-09","Walpole","ESE",35,"ESE","ESE",17,24
"2013-04-09","Hobart","SE",20,"ESE","SE",9,15
"2013-04-09","Launceston","NNW",24,"E","NNW",4,13
"2013-04-09","AliceSprings","ESE",50,"E","SE",7,19
"2013-04-09","Darwin","E",41,"ESE","E",13,22
"2013-04-09","Katherine","E",35,"SSE","ESE",15,17
"2013-04-09","Uluru","E",46,"E","ESE",19,26
"2013-04-10","Albury","WNW",24,"E","SSW",6,6
"2013-04-10","BadgerysCreek","N",24,NA,"NNE",0,11
"2013-04-10","Cobar","ENE",39,"ENE","ESE",13,20
"2013-04-10","CoffsHarbour","ESE",31,"WSW","S",13,17
"2013-04-10","Moree","ENE",31,"E","SE",19,13
"2013-04-10","Newcastle",NA,NA,NA,"NE",0,4
"2013-04-10","NorahHead","N",26,"S","NNE",6,15
"2013-04-10","NorfolkIsland","SE",39,"SE","SE",20,20
"2013-04-10","Penrith","NE",20,"N","NE",4,9
"2013-04-10","Richmond","NE",24,"ENE","NNE",6,11
"2013-04-10","Sydney","ENE",30,"WNW","ENE",13,20
"2013-04-10","SydneyAirport","E",31,"WNW","ENE",13,26
"2013-04-10","WaggaWagga","SE",26,"ENE","E",11,13
"2013-04-10","Williamtown","ESE",30,"WNW","ESE",9,19
"2013-04-10","Wollongong","NE",35,"NW","NE",11,28
"2013-04-10","Canberra","E",26,"NNE","WSW",9,9
"2013-04-10","Tuggeranong","WSW",20,NA,"W",0,9
"2013-04-10","MountGinini","SSW",24,"SSW","SW",13,7
"2013-04-10","Ballarat","W",28,"N","SW",9,15
"2013-04-10","Bendigo","WNW",24,"E","W",6,9
"2013-04-10","Sale","ESE",35,"NW","SE",13,19
"2013-04-10","MelbourneAirport","S",26,"N","SE",15,11
"2013-04-10","Melbourne","S",26,"N","SE",15,11
"2013-04-10","Mildura","S",43,"SSW","WSW",6,13
"2013-04-10","Nhil","SSW",30,"SE","WSW",9,9
"2013-04-10","Portland","WSW",24,NA,"W",0,15
"2013-04-10","Watsonia","NNE",41,"NE","SSW",11,11
"2013-04-10","Dartmoor","SSW",30,NA,"SSW",0,15
"2013-04-10","Brisbane","E",30,"SSE","E",7,7
"2013-04-10","Cairns","SSE",61,"S","ESE",19,11
"2013-04-10","GoldCoast","SSE",54,"S","SSE",19,24
"2013-04-10","Townsville","SSE",48,"SSE","SSE",17,15
"2013-04-10","Adelaide","W",24,NA,"SW",0,17
"2013-04-10","MountGambier","WSW",31,"SSW","SW",4,17
"2013-04-10","Nuriootpa","SE",33,"E","SW",11,15
"2013-04-10","Woomera","WSW",31,"SE","SSE",15,17
"2013-04-10","Albany",NA,NA,"E","ESE",24,20
"2013-04-10","Witchcliffe","SSE",35,"SE","ESE",19,13
"2013-04-10","PearceRAAF","SW",31,"S","S",7,9
"2013-04-10","PerthAirport","WSW",30,"ESE","W",6,11
"2013-04-10","Perth","W",24,"S","W",7,13
"2013-04-10","SalmonGums","N",30,"N","NE",17,9
"2013-04-10","Walpole","SE",43,"E","ESE",15,17
"2013-04-10","Hobart","NNW",56,"NW","NW",11,28
"2013-04-10","Launceston","NNW",37,"NNW","NNW",13,20
"2013-04-10","AliceSprings","E",56,"ESE","SE",11,33
"2013-04-10","Darwin","SSE",33,"SSE","SE",11,19
"2013-04-10","Katherine","ESE",44,"SE","SE",19,19
"2013-04-10","Uluru","SE",52,"ESE","ESE",15,22
"2013-04-11","Albury","WNW",24,"SE","W",7,15
"2013-04-11","BadgerysCreek","ESE",15,"N","E",4,6
"2013-04-11","Cobar",NA,NA,"NE","SSE",11,17
"2013-04-11","CoffsHarbour","SSW",26,"WSW","SE",13,15
"2013-04-11","Moree","SW",39,"E","E",20,7
"2013-04-11","Newcastle",NA,NA,"NW","NW",4,4
"2013-04-11","NorahHead","N",31,"NW","N",4,17
"2013-04-11","NorfolkIsland","E",50,"E","E",26,31
"2013-04-11","Penrith","ENE",15,NA,"E",0,6
"2013-04-11","Richmond","ENE",19,"SE","ENE",6,7
"2013-04-11","Sydney","NE",26,"WNW","ENE",13,17
"2013-04-11","SydneyAirport","ENE",28,"WNW","NE",13,19
"2013-04-11","WaggaWagga","WSW",28,"ESE","SSW",9,15
"2013-04-11","Wollongong","WNW",37,"NNW","NNE",7,17
"2013-04-11","Canberra","E",37,"ESE","ENE",4,6
"2013-04-11","Tuggeranong","NE",48,"WSW","NE",4,7
"2013-04-11","MountGinini","SSW",31,"SSW","NE",13,6
"2013-04-11","Ballarat","SE",31,"SSE","SE",15,20
"2013-04-11","Bendigo","SSE",30,"SSE","SSW",15,7
"2013-04-11","Sale","S",26,"W","S",7,7
"2013-04-11","MelbourneAirport","S",30,"NW","SE",11,15
"2013-04-11","Melbourne","S",30,"NW","SE",11,15
"2013-04-11","Mildura","SE",22,"S","W",9,11
"2013-04-11","Nhil","S",33,"SE","SW",11,11
"2013-04-11","Portland","SE",28,"SE","ESE",11,15
"2013-04-11","Watsonia","SE",19,"ENE","SSW",2,6
"2013-04-11","Dartmoor","ESE",24,"ESE","SE",17,19
"2013-04-11","Brisbane","ESE",39,"S","ESE",6,11
"2013-04-11","Cairns","SSE",65,"S","SSE",35,35
"2013-04-11","GoldCoast","SE",54,"S","SE",35,37
"2013-04-11","Townsville","ESE",48,"SSE","SSE",15,11
"2013-04-11","Adelaide","SE",35,"ESE","SW",11,7
"2013-04-11","MountGambier","S",26,"SE","ESE",15,11
"2013-04-11","Nuriootpa","SE",35,"E","E",17,11
"2013-04-11","Woomera","ENE",31,"E","ENE",17,11
"2013-04-11","Albany",NA,NA,"SE","S",11,17
"2013-04-11","Witchcliffe","S",39,"SE","SSE",17,22
"2013-04-11","PearceRAAF",NA,NA,"NE","SSW",7,17
"2013-04-11","PerthAirport","SSE",50,"NE","SSW",17,20
"2013-04-11","Perth","W",41,"NE","SSW",9,9
"2013-04-11","SalmonGums","SSW",37,"N","WNW",13,9
"2013-04-11","Walpole","SSE",30,"SE","SSE",13,17
"2013-04-11","Hobart","S",30,"NNW","SE",9,11
"2013-04-11","Launceston","SSE",28,"SE","NW",2,7
"2013-04-11","AliceSprings","ESE",59,"ESE","SE",11,31
"2013-04-11","Darwin","SE",33,"SE","S",17,20
"2013-04-11","Katherine","SSE",37,"SE","SE",19,20
"2013-04-11","Uluru","ESE",50,"ESE","ESE",13,24
"2013-04-12","Albury","NNE",28,"E","N",7,2
"2013-04-12","BadgerysCreek","NNE",22,"WSW","ENE",6,11
"2013-04-12","Cobar","E",30,"ENE","E",19,11
"2013-04-12","CoffsHarbour","ESE",37,"WSW","ENE",13,17
"2013-04-12","Moree","E",43,"E","SE",22,17
"2013-04-12","Newcastle",NA,NA,"NW","SE",4,11
"2013-04-12","NorahHead","N",35,"SSW","NNE",7,17
"2013-04-12","NorfolkIsland","E",50,"E","E",30,33
"2013-04-12","Penrith","NE",20,NA,"ENE",0,6
"2013-04-12","Richmond","ENE",22,NA,"NE",0,6
"2013-04-12","Sydney","ENE",31,"WNW","ENE",13,19
"2013-04-12","SydneyAirport","NE",33,"W","ENE",7,26
"2013-04-12","WaggaWagga","NE",31,"ENE","NNE",19,7
"2013-04-12","Wollongong","NNW",30,"S","NE",4,17
"2013-04-12","Canberra","NNW",26,"W","NW",6,7
"2013-04-12","Tuggeranong","W",46,"W","WSW",6,9
"2013-04-12","MountGinini","NE",28,"N","WNW",9,7
"2013-04-12","Ballarat","N",43,"N","NNW",13,17
"2013-04-12","Bendigo","NNW",30,"SSE","NNE",7,13
"2013-04-12","Sale",NA,NA,"N","ENE",6,13
"2013-04-12","MelbourneAirport","N",31,"W","SSE",7,13
"2013-04-12","Mildura","N",30,"E","NNE",7,15
"2013-04-12","Nhil","NNW",28,"ENE","N",15,13
"2013-04-12","Portland","W",20,"N","S",11,9
"2013-04-12","Watsonia","W",31,NA,"W",0,9
"2013-04-12","Dartmoor","NW",26,"NE","NNW",4,13
"2013-04-12","Brisbane","E",30,"SSE","SE",7,7
"2013-04-12","Cairns","SSE",59,"SSE","SSE",31,37
"2013-04-12","GoldCoast","ESE",74,"ENE","SE",31,43
"2013-04-12","Townsville","S",46,"SSW","SSE",17,20
"2013-04-12","Adelaide","NE",30,"NNE","WNW",11,9
"2013-04-12","MountGambier","NW",33,"N","NW",13,15
"2013-04-12","Nuriootpa","E",28,"NE","SSE",11,2
"2013-04-12","Woomera","ESE",37,"E","NNE",15,13
"2013-04-12","Albany",NA,NA,NA,"NNE",0,6
"2013-04-12","Witchcliffe","ESE",31,NA,"SE",0,9
"2013-04-12","PerthAirport","ESE",33,"ESE","E",13,15
"2013-04-12","Perth","SSE",22,NA,"ENE",0,7
"2013-04-12","SalmonGums","SSW",28,"SW","SSW",6,9
"2013-04-12","Walpole","E",30,"ENE",NA,7,0
"2013-04-12","Hobart","NNW",30,"N","ESE",13,17
"2013-04-12","Launceston","NW",35,"NNW","NW",2,22
"2013-04-12","AliceSprings","ESE",46,"E","ESE",9,24
"2013-04-12","Darwin","ESE",31,"SE","SE",19,11
"2013-04-12","Katherine","SSE",41,"SE","SSE",13,15
"2013-04-12","Uluru","E",43,"E","ESE",20,19
"2013-04-13","Albury","N",28,"SE","NNW",7,15
"2013-04-13","BadgerysCreek","N",24,NA,"NE",0,9
"2013-04-13","Cobar","NW",31,"NE","SSE",19,11
"2013-04-13","CoffsHarbour","WSW",31,"WSW","W",20,11
"2013-04-13","Moree","S",28,"SE","S",17,15
"2013-04-13","Newcastle",NA,NA,NA,"SE",0,9
"2013-04-13","NorahHead","N",35,"SW","NNE",2,24
"2013-04-13","NorfolkIsland","E",78,"E","E",35,35
"2013-04-13","Penrith","NE",22,"SW","ENE",4,13
"2013-04-13","Richmond","NE",26,NA,"ENE",0,13
"2013-04-13","Sydney","NE",35,"W","NE",17,22
"2013-04-13","SydneyAirport","NE",43,"WNW","NE",13,30
"2013-04-13","WaggaWagga","WNW",31,"E","NW",9,13
"2013-04-13","Williamtown","E",30,"NNW","E",7,20
"2013-04-13","Wollongong","NE",44,"N","NE",17,35
"2013-04-13","Canberra",NA,NA,"N","W",4,20
"2013-04-13","Tuggeranong","NW",31,"N","WNW",2,17
"2013-04-13","MountGinini","W",41,"WNW","W",13,17
"2013-04-13","Ballarat","NNE",50,"N","NNW",37,24
"2013-04-13","Bendigo","NNW",50,"N","WNW",15,17
"2013-04-13","Sale","WSW",35,"NW","NNE",4,22
"2013-04-13","MelbourneAirport","N",63,"N","NNW",33,19
"2013-04-13","Mildura","WNW",39,"N","WNW",13,19
"2013-04-13","Nhil","W",41,"NW","W",26,24
"2013-04-13","Portland","WNW",57,"NNW","WNW",11,31
"2013-04-13","Watsonia","N",44,"NNE","NNW",15,19
"2013-04-13","Dartmoor","WNW",37,"NW","WNW",6,26
"2013-04-13","Brisbane","SSE",26,"S","SSW",2,4
"2013-04-13","Cairns","SSE",46,"S","ESE",19,20
"2013-04-13","GoldCoast","SE",70,"SSE","SE",41,46
"2013-04-13","Townsville","S",37,"SSW","E",20,17
"2013-04-13","Adelaide","NNE",31,"NE","NW",9,9
"2013-04-13","MountGambier","NNE",48,"NNW","W",11,24
"2013-04-13","Nuriootpa","NW",52,"NW","W",20,26
"2013-04-13","Woomera","NW",41,"N","NW",15,19
"2013-04-13","Albany",NA,NA,"ESE","E",9,4
"2013-04-13","Witchcliffe","SSE",28,"SE","SSE",17,15
"2013-04-13","PerthAirport","NNE",31,"SSW","SE",9,19
"2013-04-13","Perth","SSE",24,"S","SSE",6,13
"2013-04-13","SalmonGums","S",26,"ENE","WSW",6,9
"2013-04-13","Walpole","SE",20,"ESE","S",9,13
"2013-04-13","Hobart","NW",69,"NNW","NNW",9,20
"2013-04-13","Launceston","NNW",52,"NNW","NNW",11,26
"2013-04-13","AliceSprings","E",33,"NNW","S",2,11
"2013-04-13","Darwin","SSW",31,"WNW","SSE",6,13
"2013-04-13","Katherine","ESE",31,NA,"SSE",0,17
"2013-04-13","Uluru","ENE",30,"E","SW",9,9
"2013-04-14","Albury","SSE",17,"SSE","SSE",7,9
"2013-04-14","BadgerysCreek","NNE",15,NA,"NNW",0,4
"2013-04-14","Cobar","NW",24,"NW","WSW",7,13
"2013-04-14","CoffsHarbour","SW",26,"WSW","SE",11,13
"2013-04-14","Moree","W",26,"ENE","NW",7,9
"2013-04-14","Newcastle",NA,NA,"NW","SE",4,4
"2013-04-14","NorahHead","NNE",28,"W","NNE",6,19
"2013-04-14","NorfolkIsland","ENE",76,"ENE","N",48,33
"2013-04-14","Penrith","N",15,"N","E",2,2
"2013-04-14","Richmond","NE",17,NA,"E",0,4
"2013-04-14","Sydney","W",24,"W","ENE",17,13
"2013-04-14","SydneyAirport","NW",30,"WNW","ENE",15,17
"2013-04-14","WaggaWagga","WNW",30,"ENE","WNW",13,11
"2013-04-14","Williamtown","NW",28,"WNW","ESE",17,15
"2013-04-14","Wollongong","N",33,"SSW","NNE",4,15
"2013-04-14","Canberra","NNW",35,NA,"NW",NA,22
"2013-04-14","Tuggeranong","W",31,"S","WNW",4,20
"2013-04-14","MountGinini","NW",41,"W","WNW",15,17
"2013-04-14","Ballarat","SW",30,"S","SSW",4,9
"2013-04-14","Bendigo","S",31,"SE","E",9,2
"2013-04-14","Sale","WSW",30,"NNE","E",9,20
"2013-04-14","MelbourneAirport","SSE",30,"N","S",7,20
"2013-04-14","Melbourne","SSE",30,"N","S",7,20
"2013-04-14","Mildura","WNW",39,"NNW","W",11,20
"2013-04-14","Nhil","WSW",44,"S","WSW",11,28
"2013-04-14","Portland","SW",26,"WSW","W",2,15
"2013-04-14","Watsonia","SSW",26,"SW","S",2,15
"2013-04-14","Dartmoor","SSW",28,NA,"SSW",0,19
"2013-04-14","Brisbane","WSW",19,"SW","SSE",7,4
"2013-04-14","Cairns","SE",35,"SSE","SE",15,20
"2013-04-14","GoldCoast","SSE",39,"S","SE",15,31
"2013-04-14","Townsville","ENE",31,"S","ENE",4,26
"2013-04-14","Adelaide","WSW",35,"WNW","WSW",7,17
"2013-04-14","MountGambier","SW",33,"N","SSW",7,19
"2013-04-14","Nuriootpa","SW",43,"ENE","SW",6,26
"2013-04-14","Woomera","SSW",31,"SSW","SW",19,11
"2013-04-14","Albany",NA,NA,"N","E",2,9
"2013-04-14","Witchcliffe","S",24,"E","SSE",7,15
"2013-04-14","PearceRAAF",NA,NA,"SSW","SW",11,11
"2013-04-14","PerthAirport","WSW",37,"SSE","SSW",13,13
"2013-04-14","Perth","S",24,"SSE","SSW",13,6
"2013-04-14","SalmonGums","SSE",35,"SE","S",6,19
"2013-04-14","Walpole","SE",24,"E","SSE",6,13
"2013-04-14","Hobart","WNW",63,"WNW","NW",9,13
"2013-04-14","Launceston","N",30,"ENE","NW",2,11
"2013-04-14","AliceSprings","SE",31,"NNW","SSE",2,20
"2013-04-14","Darwin","WNW",31,"S","WNW",11,26
"2013-04-14","Katherine","E",26,"S","SSE",2,9
"2013-04-14","Uluru","SSW",28,"E","WSW",4,7
"2013-04-15","Albury","W",30,"ESE","W",2,19
"2013-04-15","BadgerysCreek","W",26,"NNW","SE",6,7
"2013-04-15","Cobar","SW",39,"S","SW",9,20
"2013-04-15","Moree","WNW",26,"ENE","NNW",11,13
"2013-04-15","NorahHead","NE",33,"WSW","N",7,9
"2013-04-15","NorfolkIsland","WNW",72,"WNW","WNW",43,44
"2013-04-15","Penrith","SE",24,"ESE","W",2,4
"2013-04-15","Richmond","SW",24,"SW","SSE",7,6
"2013-04-15","Sydney","S",37,"W","E",9,11
"2013-04-15","SydneyAirport","S",52,"WNW","SSE",13,11
"2013-04-15","WaggaWagga","W",33,"NNW","WNW",11,22
"2013-04-15","Williamtown",NA,NA,"NNW","N",9,9
"2013-04-15","Wollongong","SSW",39,"NW","S",9,26
"2013-04-15","Canberra","NW",33,"SSE","W",4,19
"2013-04-15","Tuggeranong","W",30,NA,"W",0,17
"2013-04-15","MountGinini","NW",50,"W","W",17,15
"2013-04-15","Ballarat","S",35,"SW","S",15,24
"2013-04-15","Bendigo","SSE",43,"SW","SSW",11,13
"2013-04-15","Sale","SSW",26,"S","S",17,13
"2013-04-15","MelbourneAirport","S",37,"SSW","S",11,26
"2013-04-15","Melbourne","S",37,"SSW","S",11,26
"2013-04-15","Mildura","SSW",35,"SSE","SSW",13,15
"2013-04-15","Nhil","SSW",44,NA,"SW",0,19
"2013-04-15","Portland","S",24,"SW","S",13,13
"2013-04-15","Watsonia","SSW",30,"SSW","S",9,11
"2013-04-15","Dartmoor","SSW",30,"WSW","SW",6,15
"2013-04-15","Brisbane","NE",19,"SW","NE",4,9
"2013-04-15","Cairns","SSE",33,"SE","E",11,24
"2013-04-15","GoldCoast","NNE",31,"WNW","NNE",6,24
"2013-04-15","Townsville","ENE",30,"SE","ENE",13,24
"2013-04-15","Adelaide","W",35,"SSE","SSE",11,13
"2013-04-15","MountGambier","SSW",28,"E","S",9,17
"2013-04-15","Nuriootpa","ESE",35,"ENE","SSW",9,19
"2013-04-15","Woomera","SSW",41,"S","SSW",26,24
"2013-04-15","Albany",NA,NA,"NNE","E",4,20
"2013-04-15","Witchcliffe","SSE",19,"SE","SSE",11,9
"2013-04-15","PearceRAAF","W",26,"N","WSW",6,15
"2013-04-15","PerthAirport","W",28,"NNE","SW",6,13
"2013-04-15","Perth","WSW",22,NA,"W",0,9
"2013-04-15","SalmonGums","ESE",19,"ESE","S",9,9
"2013-04-15","Walpole","ENE",24,"NE","S",7,7
"2013-04-15","Hobart","SSW",28,"N","WNW",11,11
"2013-04-15","Launceston","SSE",19,"NE",NA,2,0
"2013-04-15","AliceSprings","SW",31,NA,"SSE",0,20
"2013-04-15","Darwin","NNW",26,"SSE","NNW",9,17
"2013-04-15","Katherine","S",30,"NE","SE",4,9
"2013-04-15","Uluru","SE",30,"SE","SSW",20,17
"2013-04-16","Albury","SSE",22,"E","SW",7,9
"2013-04-16","BadgerysCreek","SSE",24,"SW","SSE",7,13
"2013-04-16","Cobar","WSW",35,"S","SW",9,19
"2013-04-16","CoffsHarbour","S",39,"SSW","SSE",13,26
"2013-04-16","Moree","W",35,"NE","WNW",19,20
"2013-04-16","NorahHead","ESE",46,"S","ESE",9,28
"2013-04-16","NorfolkIsland","WNW",56,"WSW","WSW",30,30
"2013-04-16","Penrith","SSE",22,NA,"SW",0,11
"2013-04-16","Richmond","SSW",28,"SW","SSW",9,11
"2013-04-16","Sydney","SSW",41,"W","S",17,20
"2013-04-16","SydneyAirport","S",54,"SW","SSW",20,35
"2013-04-16","WaggaWagga","E",26,NA,"E",0,9
"2013-04-16","Williamtown",NA,NA,"WSW","SSW",15,19
"2013-04-16","Wollongong","SSW",41,"SW","SSW",20,33
"2013-04-16","Canberra","NE",30,"S","E",9,13
"2013-04-16","Tuggeranong","ENE",24,"S","ENE",11,13
"2013-04-16","MountGinini","ENE",22,"E","ENE",9,4
"2013-04-16","Ballarat","SE",35,"SSE","SE",17,19
"2013-04-16","Bendigo","SSE",35,"SSE","S",20,13
"2013-04-16","Sale","WNW",20,"WNW","SSE",11,13
"2013-04-16","MelbourneAirport","SSE",35,"S","S",11,20
"2013-04-16","Melbourne","SSE",35,"S","S",11,20
"2013-04-16","Mildura","W",28,"SE","WSW",13,9
"2013-04-16","Nhil","S",30,"S","SSE",6,20
"2013-04-16","Portland","W",20,"WSW","SSW",11,13
"2013-04-16","Watsonia","SSW",43,"SSW","SE",2,9
"2013-04-16","Dartmoor","SSW",22,NA,"S",0,11
"2013-04-16","Brisbane","WNW",43,"WSW","SSW",2,6
"2013-04-16","Cairns","S",41,"S","NNE",9,13
"2013-04-16","GoldCoast","NNW",65,"NNW","NNE",15,28
"2013-04-16","Townsville","ENE",28,"WNW","NE",11,20
"2013-04-16","Adelaide","WSW",35,"E","WSW",13,17
"2013-04-16","MountGambier","SSW",33,"N","SSW",6,19
"2013-04-16","Nuriootpa","ESE",35,"E","E",15,2
"2013-04-16","Woomera","SSE",31,"SE","SSW",20,9
"2013-04-16","Albany",NA,NA,"ENE","ESE",17,19
"2013-04-16","Witchcliffe","S",31,"SE","SSE",15,19
"2013-04-16","PearceRAAF","W",26,"NNW","W",7,17
"2013-04-16","PerthAirport","WNW",30,"E","W",7,17
"2013-04-16","Perth","WNW",20,"SSE","WNW",7,13
"2013-04-16","SalmonGums","NE",30,"NE","W",11,9
"2013-04-16","Walpole","E",26,NA,"S",0,7
"2013-04-16","Hobart","N",31,"NW","S",22,9
"2013-04-16","Launceston","NW",19,"E","N",6,4
"2013-04-16","AliceSprings","ESE",31,"E","NNW",11,7
"2013-04-16","Darwin","WNW",35,"WSW","WNW",13,28
"2013-04-16","Katherine","SSE",24,"NW","SSE",9,7
"2013-04-16","Uluru","ENE",35,"E","E",24,4
"2013-04-17","Albury","SW",17,"NE","SE",2,7
"2013-04-17","BadgerysCreek","E",22,"SW","SE",13,13
"2013-04-17","Cobar","SW",33,"SSE","WSW",7,15
"2013-04-17","CoffsHarbour","SW",26,"SW","ESE",17,9
"2013-04-17","Moree","W",35,"NNE","WNW",13,15
"2013-04-17","NorahHead","E",37,"SE","E",13,24
"2013-04-17","NorfolkIsland","SSW",20,"WSW","WNW",7,9
"2013-04-17","Penrith","ESE",20,NA,"W",0,4
"2013-04-17","Richmond","SE",24,NA,"SE",0,9
"2013-04-17","Sydney","SSE",30,"WNW","SSE",13,17
"2013-04-17","SydneyAirport","SSW",37,"WSW","S",9,20
"2013-04-17","WaggaWagga","ENE",31,"ENE","WNW",19,6
"2013-04-17","Williamtown","SSE",31,"W","S",11,19
"2013-04-17","Wollongong","S",28,"SSW","SSE",19,15
"2013-04-17","Canberra","ENE",31,"WSW","WSW",4,9
"2013-04-17","Tuggeranong","ENE",22,"WNW","NW",6,7
"2013-04-17","MountGinini","ENE",22,"NE","WNW",7,6
"2013-04-17","Ballarat","SE",31,"S","S",15,17
"2013-04-17","Bendigo","SSE",30,"SSE","S",15,9
"2013-04-17","Sale","SSE",24,"WNW","S",7,17
