"date","location","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm"
"2011-11-18","PerthAirport","SW",43,"SSE","SW",11,30
"2011-11-18","Perth","SSW",39,"ESE","SSW",6,20
"2011-11-18","SalmonGums","S",44,"SW","S",13,26
"2011-11-18","Walpole","WSW",43,"W","WSW",17,20
"2011-11-18","Hobart","NNW",46,"NNW","NNW",24,30
"2011-11-18","Launceston","NW",31,"ENE","N",6,4
"2011-11-18","AliceSprings","ENE",35,"NE","NE",13,13
"2011-11-18","Darwin","WNW",28,"ENE","WNW",9,15
"2011-11-19","Albury","WSW",33,"SSE","SSE",13,19
"2011-11-19","BadgerysCreek","NNE",31,NA,"N",0,7
"2011-11-19","Cobar",NA,NA,"NNE","NW",24,19
"2011-11-19","CoffsHarbour","NE",57,"N","NE",19,39
"2011-11-19","Moree","NNE",41,"NNE","NNE",30,11
"2011-11-19","Newcastle",NA,NA,NA,"SE",0,4
"2011-11-19","NorahHead","NNE",48,"NNE","NE",11,30
"2011-11-19","NorfolkIsland","SE",44,"SE","SE",26,24
"2011-11-19","Penrith","NNW",31,"NNE","N",4,15
"2011-11-19","Richmond","NNE",33,NA,"NNE",0,19
"2011-11-19","Sydney","NNE",48,"E","NNE",15,17
"2011-11-19","SydneyAirport","NNE",65,"NW","NE",13,28
"2011-11-19","WaggaWagga","NW",50,"N","W",17,24
"2011-11-19","Wollongong","S",52,"NE","N",22,19
"2011-11-19","Canberra","WNW",54,"SW","WNW",7,28
"2011-11-19","Tuggeranong","WNW",43,"WNW","WNW",6,19
"2011-11-19","MountGinini","NW",46,"NW","NW",19,20
"2011-11-19","Ballarat","WNW",37,"NW","SW",9,17
"2011-11-19","Bendigo","SW",54,"SE",NA,17,0
"2011-11-19","Sale","S",48,"WNW","NNE",7,17
"2011-11-19","MelbourneAirport","SW",56,"NE","SSW",13,30
"2011-11-19","Mildura","SSE",39,"W","SW",11,20
"2011-11-19","Portland","SW",28,"SSW","SW",9,17
"2011-11-19","Watsonia","WSW",59,"NE","SW",7,17
"2011-11-19","Dartmoor","SW",31,"SSW","SSW",9,20
"2011-11-19","Brisbane","ENE",24,"ENE","ENE",7,11
"2011-11-19","Cairns","ESE",35,"SSE","SE",17,24
"2011-11-19","GoldCoast","NE",31,"NE","NE",13,24
"2011-11-19","Townsville","ENE",46,"SE","ENE",22,33
"2011-11-19","Adelaide","SW",41,"SW","SSE",11,19
"2011-11-19","MountGambier","SW",37,"SSW","SW",15,20
"2011-11-19","Nuriootpa","SE",41,"E","WSW",9,9
"2011-11-19","Woomera","SW",56,"S","S",37,30
"2011-11-19","Albany",NA,NA,"SW","SSW",11,15
"2011-11-19","Witchcliffe","SSE",35,"SSE","SE",15,19
"2011-11-19","PearceRAAF","ESE",39,"ESE","SSE",22,19
"2011-11-19","PerthAirport","SW",39,"ESE","SW",15,13
"2011-11-19","Perth","SW",41,"SSE","SSW",17,19
"2011-11-19","SalmonGums","S",41,"SW","S",17,24
"2011-11-19","Walpole","SE",28,"S","S",13,13
"2011-11-19","Hobart","ESE",37,"ENE","SE",6,24
"2011-11-19","Launceston","NNW",33,"NNW","NNW",15,20
"2011-11-19","AliceSprings","NW",50,"NW","SW",28,30
"2011-11-19","Darwin","NNW",37,"NW","NW",13,22
"2011-11-20","Albury","W",44,"WNW","WNW",28,24
"2011-11-20","BadgerysCreek","W",57,"ENE","WNW",7,37
"2011-11-20","Cobar",NA,NA,"ESE","SSW",7,11
"2011-11-20","CoffsHarbour","NE",57,"N","NE",35,39
"2011-11-20","Moree","NNE",48,"NNE","NNW",31,17
"2011-11-20","Newcastle",NA,NA,"N","NW",11,28
"2011-11-20","NorahHead","NW",48,"NE","WNW",7,19
"2011-11-20","NorfolkIsland","ENE",39,"ENE","ESE",22,19
"2011-11-20","Penrith","W",52,"S","W",4,24
"2011-11-20","Richmond","WNW",52,NA,"WNW",0,31
"2011-11-20","Sydney","W",74,"ENE","E",9,9
"2011-11-20","SydneyAirport","NW",54,"ESE","SSE",13,24
"2011-11-20","WaggaWagga",NA,NA,"NW","WSW",13,28
"2011-11-20","Williamtown","WNW",56,"WNW","NW",19,28
"2011-11-20","Wollongong","S",57,"N","NNE",11,6
"2011-11-20","Canberra","W",52,"NNW","W",22,28
"2011-11-20","Tuggeranong","NW",35,"N","NNW",9,11
"2011-11-20","MountGinini","WSW",63,"W","WSW",24,31
"2011-11-20","Ballarat","WNW",54,"W","W",20,30
"2011-11-20","Bendigo","WNW",56,"SW","W",17,31
"2011-11-20","Sale","WSW",59,"NW","WSW",15,37
"2011-11-20","MelbourneAirport","W",57,"WSW","W",20,33
"2011-11-20","Melbourne","W",57,"WSW","W",20,33
"2011-11-20","Mildura","SW",41,"SW","SSW",20,17
"2011-11-20","Portland","WNW",69,"WNW","W",20,37
"2011-11-20","Watsonia","SW",54,"WSW","W",13,22
"2011-11-20","Dartmoor","W",54,"NW","W",15,35
"2011-11-20","Brisbane","NNE",30,"NE","NNE",9,13
"2011-11-20","Cairns","SE",33,"S","ESE",17,24
"2011-11-20","GoldCoast","N",41,"N","NNE",26,31
"2011-11-20","Townsville","ENE",44,"ENE","ENE",26,33
"2011-11-20","Adelaide","W",41,"NNE","WSW",4,15
"2011-11-20","MountGambier","W",59,"W","W",35,37
"2011-11-20","Nuriootpa","SW",46,"W","WSW",19,24
"2011-11-20","Woomera","SSW",54,"S","S",30,26
"2011-11-20","Albany",NA,NA,"NE","SSW",6,15
"2011-11-20","Witchcliffe","S",39,"ENE","SSE",11,20
"2011-11-20","PearceRAAF","E",52,"ESE","SSW",19,22
"2011-11-20","PerthAirport","S",50,"E","SW",30,31
"2011-11-20","Perth","SSW",46,"NE","SSW",19,26
"2011-11-20","SalmonGums","SSE",43,"ENE","ESE",13,11
"2011-11-20","Walpole","SSW",31,"NNW","S",13,15
"2011-11-20","Hobart","WSW",76,"NNW","NW",26,26
"2011-11-20","Launceston","NW",52,"NNW","NW",7,28
"2011-11-20","AliceSprings","ESE",52,"SSE","SE",26,17
"2011-11-20","Darwin","NNW",41,"NE","NNW",11,17
"2011-11-21","Albury","W",33,"ENE","WSW",4,19
"2011-11-21","BadgerysCreek","NNE",28,"W","NE",2,17
"2011-11-21","Cobar","E",28,"ESE","SW",13,11
"2011-11-21","CoffsHarbour","SW",37,"SSW","S",24,17
"2011-11-21","Moree","NNE",44,"N","WNW",28,9
"2011-11-21","Newcastle",NA,NA,"SE","SE",6,4
"2011-11-21","NorahHead","S",46,"SE","NE",13,17
"2011-11-21","NorfolkIsland","NNE",31,"NNE","NNE",13,13
"2011-11-21","Penrith","NNE",28,NA,"NNE",0,19
"2011-11-21","Richmond","ENE",26,NA,"NE",0,17
"2011-11-21","Sydney","NE",31,"ENE","NE",9,17
"2011-11-21","SydneyAirport","NNE",35,"ENE","NNE",9,24
"2011-11-21","WaggaWagga","SSW",33,"N","WNW",6,13
"2011-11-21","Williamtown","S",35,"SE","ESE",20,17
"2011-11-21","Wollongong","WNW",48,"N","NE",9,35
"2011-11-21","Canberra","N",35,"NNW","NNW",9,17
"2011-11-21","Tuggeranong","N",28,"W","N",4,13
"2011-11-21","MountGinini","SW",43,"WNW","WNW",4,13
"2011-11-21","Ballarat","WNW",33,"WSW","NW",19,19
"2011-11-21","Bendigo","WNW",31,"WSW","WNW",11,15
"2011-11-21","Sale","WSW",44,"WSW","W",26,20
"2011-11-21","MelbourneAirport","SW",28,"WSW","W",15,13
"2011-11-21","Melbourne","SW",28,"WSW","W",15,13
"2011-11-21","Mildura","SSW",28,"SSE","SSE",13,9
"2011-11-21","Portland","WNW",54,"NW","W",19,35
"2011-11-21","Watsonia","SSW",26,"SW","NW",9,9
"2011-11-21","Dartmoor","W",39,"NW","WNW",15,24
"2011-11-21","Brisbane","E",28,"NW","NNE",6,9
"2011-11-21","Cairns","SE",31,"S","E",15,24
"2011-11-21","GoldCoast","NE",35,"NE","NNE",19,26
"2011-11-21","Townsville","ENE",43,"E","NE",17,31
"2011-11-21","Adelaide","WNW",30,"SE","WSW",6,9
"2011-11-21","MountGambier","NW",46,"WNW","WNW",17,30
"2011-11-21","Nuriootpa","SW",30,"NE","SW",2,15
"2011-11-21","Woomera","SE",43,"SE","N",28,6
"2011-11-21","Albany",NA,NA,"SW","S",6,19
"2011-11-21","Witchcliffe","SE",41,"E","SE",19,20
"2011-11-21","PearceRAAF","ESE",54,"ENE","WSW",17,13
"2011-11-21","PerthAirport","E",54,"E","W",22,28
"2011-11-21","Perth","SW",35,"ESE","SW",9,19
"2011-11-21","SalmonGums","S",41,"E","S",13,13
"2011-11-21","Walpole","SE",26,"SE","SSE",9,11
"2011-11-21","Hobart","WNW",61,"NNW","NW",22,33
"2011-11-21","Launceston","NNW",48,"NW","NNW",22,24
"2011-11-21","AliceSprings","S",28,"SSE","SE",13,15
"2011-11-21","Darwin","NNW",37,"N","WNW",19,19
"2011-11-22","Albury","N",31,"S","NNW",2,7
"2011-11-22","BadgerysCreek","SW",33,NA,"SSW",0,24
"2011-11-22","Cobar","SSE",35,"S","SSE",13,17
"2011-11-22","CoffsHarbour","NNE",57,"NNW","NE",28,35
"2011-11-22","Moree","NNE",54,"NNE","N",35,26
"2011-11-22","Newcastle",NA,NA,NA,"SE",0,4
"2011-11-22","NorahHead","S",67,"SE","SE",2,15
"2011-11-22","NorfolkIsland","NE",35,"ENE","NE",19,19
"2011-11-22","Penrith","SSW",35,"NNW","SSE",2,13
"2011-11-22","Richmond","SSW",41,"NE","S",7,13
"2011-11-22","Sydney","SSE",41,"W","SSE",7,22
"2011-11-22","SydneyAirport","SSW",48,"NW","SSW",11,26
"2011-11-22","WaggaWagga","N",30,"E","NNW",6,7
"2011-11-22","Williamtown","S",61,"NNW","ESE",4,11
"2011-11-22","Wollongong","NNW",30,"N","WSW",9,9
"2011-11-22","Canberra","W",37,"NNW","SW",6,24
"2011-11-22","Tuggeranong","WSW",35,"WNW","WSW",2,9
"2011-11-22","MountGinini","SW",50,"W","SW",11,17
"2011-11-22","Ballarat","WSW",43,"WSW","WSW",17,17
"2011-11-22","Bendigo","W",35,"WSW","WSW",13,15
"2011-11-22","Sale","WSW",39,"WNW","W",15,26
"2011-11-22","MelbourneAirport","S",52,"W","S",15,20
"2011-11-22","Mildura","SSW",35,"S","SW",11,15
"2011-11-22","Portland","WNW",43,"WSW","WSW",19,24
"2011-11-22","Watsonia","SSW",50,"WSW","SSE",11,15
"2011-11-22","Dartmoor","WSW",43,"WSW","WSW",9,26
"2011-11-22","Brisbane","NE",39,"NE","NE",9,15
"2011-11-22","Cairns","NNE",28,"ESE","NE",9,17
"2011-11-22","GoldCoast","NNE",35,"NNE","NNE",13,28
"2011-11-22","Townsville","NE",37,"ENE","NE",20,24
"2011-11-22","Adelaide","SW",43,"NW","WSW",4,20
"2011-11-22","MountGambier","SW",41,"WSW","SW",19,24
"2011-11-22","Nuriootpa","WSW",41,"WSW","W",17,20
"2011-11-22","Woomera","SSW",56,"S","SSW",24,33
"2011-11-22","Albany",NA,NA,"E","ESE",13,41
"2011-11-22","Witchcliffe","S",26,"NE","SSE",15,17
"2011-11-22","PearceRAAF","E",61,"ENE","S",31,7
"2011-11-22","PerthAirport","E",63,"ENE","NE",31,13
"2011-11-22","Perth","ENE",39,"E","ESE",17,11
"2011-11-22","SalmonGums","ESE",48,"E","E",11,13
"2011-11-22","Walpole","NE",39,"ENE","SE",17,20
"2011-11-22","Hobart","NNW",61,"NW","WNW",24,19
"2011-11-22","Launceston","NNW",41,"NNW","NNW",19,20
"2011-11-22","AliceSprings","SSE",35,"S","SSE",19,20
"2011-11-22","Darwin","NW",31,"N","NW",9,24
"2011-11-23","Albury","SE",37,"SE","SE",19,17
"2011-11-23","BadgerysCreek","SSE",30,"SW","SSE",11,15
"2011-11-23","Cobar","ESE",48,"S","S",13,19
"2011-11-23","CoffsHarbour","SW",48,"SSW","SSW",7,19
"2011-11-23","Moree","NE",41,"NNE","NE",19,19
"2011-11-23","Newcastle",NA,NA,"SE",NA,6,NA
"2011-11-23","NorahHead","S",69,"SSE","S",35,41
"2011-11-23","NorfolkIsland","NE",33,"NE","NE",17,22
"2011-11-23","Penrith","S",26,"SSW","S",13,7
"2011-11-23","Richmond","S",30,"SSW","S",15,11
"2011-11-23","Sydney","SE",48,"SSE","SSE",19,24
"2011-11-23","SydneyAirport","SSE",50,"SSE","SSE",28,35
"2011-11-23","WaggaWagga","ENE",50,"S","WNW",9,9
"2011-11-23","Williamtown","SSE",52,"SSE","SE",28,26
"2011-11-23","Wollongong","S",54,"SW","S",15,39
"2011-11-23","Canberra","ENE",48,"SSE","E",15,20
"2011-11-23","Tuggeranong","E",46,"SSE","SE",11,13
"2011-11-23","MountGinini","E",46,"ESE","E",6,7
"2011-11-23","Ballarat","SSE",50,"SSE","SE",31,28
"2011-11-23","Bendigo","SE",54,"SSE","SSE",24,26
"2011-11-23","Sale","SSW",41,"W","SSE",13,20
"2011-11-23","MelbourneAirport","S",52,"S","SSE",30,31
"2011-11-23","Melbourne","S",52,"S","SSE",30,31
"2011-11-23","Mildura","SSE",43,"SSE","SE",20,19
"2011-11-23","Portland","SE",39,"SSE","SSE",20,24
"2011-11-23","Watsonia","SSW",39,"S","S",17,17
"2011-11-23","Dartmoor","SSE",39,"S","S",20,24
"2011-11-23","Brisbane","NE",28,"N","NE",6,13
"2011-11-23","Cairns","ENE",28,"E","ENE",7,15
"2011-11-23","GoldCoast","N",41,"N","NNE",26,30
"2011-11-23","Townsville","ENE",39,"ENE","NE",30,28
"2011-11-23","Adelaide","SSE",61,"SSE","S",9,19
"2011-11-23","MountGambier","SSE",46,"SSE","SSE",30,31
"2011-11-23","Nuriootpa","SSE",56,"SE","SSE",17,22
"2011-11-23","Woomera","SSE",67,"SSE","SSE",35,28
"2011-11-23","Albany",NA,NA,"NE","E",9,28
"2011-11-23","Witchcliffe","N",61,"N","N",37,30
"2011-11-23","PearceRAAF","NNE",54,"NE","NNE",31,24
"2011-11-23","PerthAirport","NE",54,"NNE","N",33,20
"2011-11-23","Perth","NE",50,"NE","NNE",24,17
"2011-11-23","SalmonGums","NE",44,"NNE","ESE",20,13
"2011-11-23","Walpole","NNE",48,"NNE","NNW",22,13
"2011-11-23","Hobart","SSW",50,"SW","SSE",20,33
"2011-11-23","Launceston","N",31,"SE","S",7,11
"2011-11-23","AliceSprings","ESE",44,"ESE","SSE",20,24
"2011-11-23","Darwin","SSW",43,"NNE",NA,15,NA
"2011-11-24","Albury",NA,NA,"SE",NA,19,NA
"2011-11-24","BadgerysCreek","SE",28,"SSW","ESE",9,11
"2011-11-24","Cobar","ESE",43,"ESE","E",24,15
"2011-11-24","CoffsHarbour","WSW",41,"SW","SSE",22,26
"2011-11-24","Moree","NE",39,"E","NE",11,17
"2011-11-24","Newcastle",NA,NA,"SE","SE",4,11
"2011-11-24","NorahHead","SSE",52,"SE","SE",33,35
"2011-11-24","NorfolkIsland","W",30,"NNW","W",13,19
"2011-11-24","Penrith","SE",28,"SSW","SE",7,7
"2011-11-24","Richmond","SSE",28,NA,"SE",NA,13
"2011-11-24","Sydney","ESE",43,"SE","ESE",19,24
"2011-11-24","SydneyAirport","SE",50,"SE","ESE",31,26
"2011-11-24","WaggaWagga","ENE",54,"E","NE",17,28
"2011-11-24","Wollongong","SE",52,"SE","SE",33,13
"2011-11-24","Canberra","E",44,"ESE","E",24,26
"2011-11-24","Tuggeranong","E",37,"SE","ESE",15,22
"2011-11-24","MountGinini","E",59,"E","E",26,22
"2011-11-24","Ballarat","SSE",54,"SE","SSE",26,20
"2011-11-24","Bendigo","E",50,"ESE","SSE",13,19
"2011-11-24","Sale","E",52,"E","E",22,35
"2011-11-24","MelbourneAirport","S",35,"SW","S",13,20
"2011-11-24","Melbourne","S",35,"SW","S",13,20
"2011-11-24","Mildura","SE",43,"SE","N",24,9
"2011-11-24","Portland","SE",41,"E","SE",13,24
"2011-11-24","Watsonia","SSW",31,"W","WSW",6,20
"2011-11-24","Dartmoor","E",43,"E","SE",17,24
"2011-11-24","Brisbane","SW",17,"SSW","S",4,4
"2011-11-24","Cairns","NNE",33,"S","ENE",13,13
"2011-11-24","GoldCoast","SE",43,"SE","E",11,2
"2011-11-24","Townsville","ENE",39,"E","ENE",22,24
"2011-11-24","Adelaide","SE",65,"WNW","SE",11,13
"2011-11-24","MountGambier","S",48,"SE","SSE",30,33
"2011-11-24","Nuriootpa","SE",56,"ESE","S",19,13
"2011-11-24","Woomera","NNW",56,"SSE","WNW",24,24
"2011-11-24","Albany",NA,NA,"NNE","NE",35,30
"2011-11-24","Witchcliffe","N",72,"NNE","N",37,46
"2011-11-24","PearceRAAF","NE",54,"NE","NNW",31,31
"2011-11-24","PerthAirport","N",52,"NNE","WNW",33,30
"2011-11-24","Perth","NE",44,"NNE","NW",20,19
"2011-11-24","SalmonGums","NE",50,"NNE","NE",22,26
"2011-11-24","Walpole","NNE",52,"NNE","N",20,13
"2011-11-24","Hobart","ESE",33,"NNW","ESE",17,17
"2011-11-24","Launceston","NNW",31,"NW","NNW",2,15
"2011-11-24","AliceSprings","SE",43,"E","SE",15,20
"2011-11-24","Darwin",NA,NA,"ESE","E",28,19
"2011-11-25","Albury",NA,NA,"SSE",NA,11,NA
"2011-11-25","BadgerysCreek","ESE",26,"SW","E",11,15
"2011-11-25","Cobar","WSW",33,"SSE","S",4,11
"2011-11-25","CoffsHarbour","ENE",44,"E","NNE",19,24
"2011-11-25","Moree","E",39,"ENE","ENE",19,28
"2011-11-25","Newcastle",NA,NA,NA,"N",0,4
"2011-11-25","NorahHead","ENE",46,"ENE","E",28,19
"2011-11-25","NorfolkIsland","SE",33,"WSW","SE",11,19
"2011-11-25","Penrith","SE",22,"SW","SE",9,7
"2011-11-25","Richmond","SE",20,"SW","SE",11,15
"2011-11-25","Sydney","E",52,"E","ESE",24,15
"2011-11-25","SydneyAirport","E",46,"E","E",24,20
"2011-11-25","WaggaWagga","E",41,"E","E",19,17
"2011-11-25","Wollongong","NE",35,"SW","W",13,7
"2011-11-25","Canberra","ESE",31,"SSE","ESE",9,13
"2011-11-25","Tuggeranong","SE",17,"SSW","SW",9,9
"2011-11-25","MountGinini","ENE",56,"NE","ENE",19,28
"2011-11-25","Ballarat","ESE",43,"NE","NE",24,19
"2011-11-25","Bendigo","NE",37,"ENE","E",15,15
"2011-11-25","Sale","E",28,"ENE","E",7,13
"2011-11-25","MelbourneAirport","NNE",28,"E","N",9,11
"2011-11-25","Mildura","N",48,"NNE","N",17,30
"2011-11-25","Portland","ESE",41,"ESE","SE",15,20
"2011-11-25","Watsonia","N",17,"E","ENE",6,7
"2011-11-25","Dartmoor","SE",41,"ESE","ESE",15,19
"2011-11-25","Brisbane","ENE",26,NA,"NE",0,13
"2011-11-25","Cairns","E",33,"SE","E",11,22
"2011-11-25","GoldCoast","ENE",31,NA,"NE",0,13
"2011-11-25","Townsville","NE",39,"ENE","ENE",28,28
"2011-11-25","Adelaide","SW",37,"NNW","SW",9,19
"2011-11-25","MountGambier",NA,NA,"SE","ESE",15,22
"2011-11-25","Nuriootpa","WSW",39,"WSW","W",17,17
"2011-11-25","Woomera","WSW",56,"SW","SW",17,33
"2011-11-25","Albany",NA,NA,"WSW","WSW",20,30
"2011-11-25","Witchcliffe","SSW",31,"W","SSW",11,17
"2011-11-25","PearceRAAF",NA,NA,"SW","WSW",6,26
"2011-11-25","PerthAirport","WSW",39,"WNW","WSW",7,26
"2011-11-25","Perth","SSW",35,"SW","WSW",7,19
"2011-11-25","SalmonGums","N",46,"N","NNW",30,15
"2011-11-25","Walpole","SW",33,"W","SW",11,13
"2011-11-25","Hobart","ESE",35,"ESE","ESE",9,26
"2011-11-25","Launceston","WNW",39,"N","NW",4,20
"2011-11-25","AliceSprings","SSW",35,"ENE","SSW",7,11
"2011-11-25","Darwin","E",50,"ESE","ESE",28,19
"2011-11-26","Albury",NA,NA,"NE",NA,13,NA
"2011-11-26","BadgerysCreek","WNW",43,"W","N",9,9
"2011-11-26","Cobar","WNW",50,"WSW","W",13,20
"2011-11-26","CoffsHarbour","NNE",48,"NNE","NNE",26,26
"2011-11-26","Moree","NW",39,"WNW","N",15,22
"2011-11-26","Newcastle",NA,NA,"SE","NE",4,2
"2011-11-26","NorahHead","NE",57,"NNE","NE",31,28
"2011-11-26","NorfolkIsland","SE",35,"SE","SE",20,22
"2011-11-26","Penrith","NW",44,NA,"N",0,9
"2011-11-26","Richmond","NNW",43,"NE","NNW",2,26
"2011-11-26","Sydney","NE",59,"NNE","ENE",28,30
"2011-11-26","SydneyAirport","NE",72,"N","NE",31,28
"2011-11-26","WaggaWagga","WNW",57,"NE","NW",11,39
"2011-11-26","Williamtown","WNW",39,"N","NNE",17,20
"2011-11-26","Wollongong","NNE",61,"NNE","NE",28,31
"2011-11-26","Canberra","NW",65,"N","NW",13,39
"2011-11-26","Tuggeranong","WNW",56,"NNW","WNW",7,26
"2011-11-26","MountGinini","NW",70,"WNW","NW",15,30
"2011-11-26","Ballarat","WSW",50,"S","SSW",20,17
"2011-11-26","Bendigo","NNW",43,NA,"WSW",0,24
"2011-11-26","Sale","ENE",44,"ENE","W",33,19
"2011-11-26","MelbourneAirport","W",50,"WSW","W",20,28
"2011-11-26","Mildura","W",37,"W","SSW",17,13
"2011-11-26","Portland","SW",39,"S","SW",11,24
"2011-11-26","Watsonia","WNW",46,"SW","W",7,19
"2011-11-26","Dartmoor","SW",41,"SW","SW",6,28
"2011-11-26","Brisbane","N",28,"N","NNE",9,9
"2011-11-26","Cairns","E",33,"SSE","E",9,24
"2011-11-26","GoldCoast","NNE",37,"NNE","NNE",24,24
"2011-11-26","Townsville","E",37,"ENE","ENE",24,30
"2011-11-26","Adelaide","SW",41,"SW","SW",17,19
"2011-11-26","MountGambier","SW",43,"SW","SW",22,24
"2011-11-26","Nuriootpa","W",44,"WSW","W",19,24
"2011-11-26","Woomera","SSW",41,"SSW","SSW",22,24
"2011-11-26","Albany",NA,NA,"SW","SW",19,19
"2011-11-26","Witchcliffe","S",41,"S","S",20,22
"2011-11-26","PearceRAAF",NA,NA,"SSW","SSW",13,31
"2011-11-26","PerthAirport","SSW",54,"S","SW",20,35
"2011-11-26","Perth","SSW",50,"SSW","SW",13,28
"2011-11-26","SalmonGums","S",54,"S","S",22,33
"2011-11-26","Walpole","SSW",33,"S","S",7,11
"2011-11-26","Hobart","NW",28,"NNW","ENE",11,9
"2011-11-26","Launceston","S",39,"SSE","SSE",7,13
"2011-11-26","AliceSprings","S",52,"NE","SSW",4,17
"2011-11-26","Darwin","E",57,"E","ENE",9,13
"2011-11-27","Albury",NA,NA,"W",NA,15,NA
"2011-11-27","BadgerysCreek","WSW",48,"WSW","WSW",20,17
"2011-11-27","Cobar","WSW",30,"S","SW",11,15
"2011-11-27","CoffsHarbour","N",37,"NW","NW",20,20
"2011-11-27","Moree","WSW",35,"NNW","SW",17,22
"2011-11-27","Newcastle",NA,NA,"NW",NA,7,0
"2011-11-27","NorahHead","SSE",41,"W","SSE",9,24
"2011-11-27","NorfolkIsland","E",39,"E","NE",17,26
"2011-11-27","Penrith","W",44,"W","SW",20,15
"2011-11-27","Richmond","W",50,"W","SSW",30,15
"2011-11-27","Sydney","WNW",54,"WNW","WSW",26,26
"2011-11-27","SydneyAirport","W",56,"WNW","WSW",35,26
"2011-11-27","WaggaWagga","WSW",50,"W","WNW",30,13
"2011-11-27","Williamtown","NW",59,"WNW","NW",24,35
"2011-11-27","Wollongong","WNW",83,"W","SW",13,19
"2011-11-27","Canberra","NW",59,"NW","NNW",24,28
"2011-11-27","Tuggeranong","NW",46,"NNW","S",15,11
"2011-11-27","MountGinini","W",76,"WSW","SW",30,13
"2011-11-27","Ballarat","WSW",41,"SW","W",13,13
"2011-11-27","Bendigo","WSW",50,"SW","WNW",17,11
"2011-11-27","Sale","W",70,"W","W",41,39
"2011-11-27","MelbourneAirport","WSW",48,"SW","E",24,9
"2011-11-27","Melbourne","WSW",48,"SW","E",24,9
"2011-11-27","Mildura","SW",31,"SSW","WSW",11,13
"2011-11-27","Portland","WSW",43,"SW","W",11,19
"2011-11-27","Watsonia","W",44,"WSW","SSW",13,7
"2011-11-27","Dartmoor","SSW",33,"NNW","WNW",7,13
"2011-11-27","Brisbane","NE",24,"SSW","ENE",4,13
"2011-11-27","Cairns","E",35,"SSE","E",17,24
"2011-11-27","GoldCoast","NNE",37,"N","NNE",13,28
"2011-11-27","Townsville","ENE",39,"ENE","NE",11,31
"2011-11-27","Adelaide","NNW",24,"NNE","WSW",9,13
"2011-11-27","MountGambier","NW",37,"W","N",11,17
"2011-11-27","Nuriootpa","WNW",31,"ENE","WSW",11,15
"2011-11-27","Woomera","NW",35,"ENE","N",17,15
"2011-11-27","Albany",NA,NA,"E","E",13,19
"2011-11-27","Witchcliffe","S",35,"E","SSE",17,24
"2011-11-27","PearceRAAF","ESE",41,"SE","SSW",20,20
"2011-11-27","PerthAirport","WSW",43,"E","WSW",11,26
"2011-11-27","Perth","SW",37,"SSE","SW",11,17
"2011-11-27","SalmonGums","S",37,"SE","ESE",17,24
"2011-11-27","Walpole","SSE",33,"E","SSE",9,13
"2011-11-27","Hobart","SW",56,"SSW","S",15,26
"2011-11-27","Launceston","N",30,"E","WSW",7,13
"2011-11-27","AliceSprings","ESE",30,"E","SE",17,7
"2011-11-27","Darwin","ENE",39,"ESE","E",9,17
"2011-11-28","Albury","NNE",35,"E","NW",11,11
"2011-11-28","BadgerysCreek","ENE",31,"NNE","NNE",11,19
"2011-11-28","Cobar","NE",41,"NE","ESE",17,6
"2011-11-28","CoffsHarbour","SW",39,"S","SE",20,13
"2011-11-28","Moree","E",31,"E","WNW",20,11
"2011-11-28","Newcastle",NA,NA,"N","SE",4,7
"2011-11-28","NorahHead","NE",50,"NNE","NE",9,24
"2011-11-28","NorfolkIsland","NNE",33,"NE","N",19,11
"2011-11-28","Penrith","ENE",33,"NNE","NE",4,15
"2011-11-28","Richmond","E",37,"NNE","NE",13,19
"2011-11-28","Sydney","NE",46,"N","NE",13,24
"2011-11-28","SydneyAirport","NE",54,"N","NE",24,35
"2011-11-28","WaggaWagga","NNW",26,"E","NW",13,9
"2011-11-28","Williamtown","E",39,"E","E",6,26
"2011-11-28","Wollongong","NE",50,"N","NNE",19,26
"2011-11-28","Canberra","NNW",37,"NNW","NNW",7,22
"2011-11-28","Tuggeranong","W",33,"WNW","NW",7,15
"2011-11-28","MountGinini","W",31,"WSW","NW",11,13
"2011-11-28","Ballarat","WNW",39,"NNE","NNW",9,17
"2011-11-28","Bendigo","NW",39,"ESE","N",2,19
"2011-11-28","Sale","E",37,"S","E",4,24
"2011-11-28","MelbourneAirport","WSW",46,"NNE","S",9,9
"2011-11-28","Melbourne","WSW",46,"NNE","S",9,9
"2011-11-28","Mildura","NNW",37,"NNE","NNW",15,19
"2011-11-28","Portland","ENE",30,"WNW","S",9,9
"2011-11-28","Watsonia","W",37,"E","NE",2,7
"2011-11-28","Dartmoor","E",30,NA,NA,0,0
"2011-11-28","Cairns","SSE",35,"S","E",11,24
"2011-11-28","GoldCoast","S",33,"E","E",9,13
"2011-11-28","Townsville","ESE",52,"E","ENE",19,33
"2011-11-28","Adelaide","NNW",41,"NE","W",17,9
"2011-11-28","MountGambier","SE",28,"NE","SSE",11,11
"2011-11-28","Nuriootpa","NNW",48,"ENE","NW",13,17
"2011-11-28","Woomera","NNW",65,"N","NNW",28,28
"2011-11-28","Albany",NA,NA,"NW","WSW",11,54
"2011-11-28","Witchcliffe","WSW",50,"WSW","W",15,20
"2011-11-28","PearceRAAF","SW",52,"SSW","SW",30,28
"2011-11-28","PerthAirport","SW",54,"SSW","WSW",26,24
"2011-11-28","Perth","WSW",43,"S","WSW",17,20
