"date","location","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm"
"2017-01-01","Woomera","SSW",57,"S","SSW",35,33
"2017-01-01","Albany",NA,NA,NA,NA,NA,NA
"2017-01-01","Witchcliffe","SSE",41,"E","SE",13,24
"2017-01-01","PearceRAAF","E",59,"ENE","E",24,13
"2017-01-01","PerthAirport","E",57,"E","WSW",26,20
"2017-01-01","Perth","SE",35,"ESE","SW",13,19
"2017-01-01","SalmonGums","SE",43,"ESE","E",9,15
"2017-01-01","Walpole","SE",39,"E","ESE",15,19
"2017-01-01","Hobart","SSW",44,"ESE","SSW",9,9
"2017-01-01","Launceston","NW",33,"NW","NW",9,19
"2017-01-01","AliceSprings","SE",31,"E","SSE",15,15
"2017-01-01","Darwin","SSW",63,"W","W",13,33
"2017-01-01","Katherine","WNW",39,"NW","WSW",19,15
"2017-01-01","Uluru","E",37,"SSE","E",19,26
"2017-01-02","Albury","SE",35,"SSW","WNW",9,9
"2017-01-02","BadgerysCreek","S",31,"S","SE",15,17
"2017-01-02","Cobar","S",41,"S","SSW",20,20
"2017-01-02","CoffsHarbour",NA,NA,"NNW","S",7,30
"2017-01-02","Moree","S",54,"ESE","S",13,22
"2017-01-02","Newcastle",NA,NA,"SE",NA,19,NA
"2017-01-02","NorahHead","SSW",52,"SSW","S",35,33
"2017-01-02","NorfolkIsland","NE",33,"ENE","NE",22,22
"2017-01-02","Penrith","SE",31,"S","ESE",13,13
"2017-01-02","Richmond","SE",35,"S","SE",13,20
"2017-01-02","Sydney","S",56,"SSW","SSE",26,28
"2017-01-02","SydneyAirport","SSW",67,"SSW","S",37,33
"2017-01-02","WaggaWagga","SW",41,"SW","SW",11,17
"2017-01-02","Williamtown","SSE",48,"SSW","SSE",31,33
"2017-01-02","Wollongong","SSW",54,"SSW","S",31,15
"2017-01-02","Canberra","SE",43,"NE","S",9,13
"2017-01-02","Tuggeranong","SSE",43,"W","SSW",2,17
"2017-01-02","MountGinini","ESE",30,"W","ESE",7,4
"2017-01-02","Ballarat","S",44,"SSW","S",17,30
"2017-01-02","Bendigo","SSE",48,"S","SSE",17,19
"2017-01-02","Sale","WSW",44,"W","WSW",24,28
"2017-01-02","MelbourneAirport","S",46,"SW","S",20,31
"2017-01-02","Melbourne","SSW",39,"W","S",9,19
"2017-01-02","Mildura","SSE",43,"SSE","SSE",24,20
"2017-01-02","Nhil","S",46,"S","S",28,26
"2017-01-02","Portland","SSW",31,"S","S",11,15
"2017-01-02","Watsonia","W",37,"W","WSW",7,19
"2017-01-02","Dartmoor","S",37,"S","S",13,19
"2017-01-02","Brisbane","SE",33,"NE","NE",9,15
"2017-01-02","Cairns","SSE",31,"NNW","SW",2,4
"2017-01-02","GoldCoast","S",59,"NNE","NNE",19,31
"2017-01-02","Townsville","SSW",46,"NNW","ENE",9,13
"2017-01-02","Adelaide","SSE",33,"SE","ESE",15,17
"2017-01-02","MountGambier","S",39,"SSW","SSE",24,30
"2017-01-02","Nuriootpa","S",41,"SSE","S",22,20
"2017-01-02","Woomera","SSE",54,"SE","SE",31,31
"2017-01-02","Albany",NA,NA,"SSW",NA,17,NA
"2017-01-02","Witchcliffe","SSE",30,"ESE","SE",13,19
"2017-01-02","PearceRAAF","ENE",50,"ENE","E",33,13
"2017-01-02","PerthAirport","E",57,"NE","ESE",20,20
"2017-01-02","Perth","SSW",37,"NE","SE",15,9
"2017-01-02","SalmonGums","E",44,"E","ENE",15,19
"2017-01-02","Walpole","ENE",33,"ENE","SE",15,20
"2017-01-02","Hobart","SW",48,"NE","ESE",6,26
"2017-01-02","Launceston","SE",35,"SE","ESE",20,9
"2017-01-02","AliceSprings","SE",46,"SE","SE",31,26
"2017-01-02","Darwin","WSW",46,"S","W",17,26
"2017-01-02","Katherine","NNW",28,"NNE","NE",9,9
"2017-01-02","Uluru","ESE",46,"ESE","ESE",30,20
"2017-01-03","Albury","SE",24,"SSE","W",13,6
"2017-01-03","BadgerysCreek","ESE",43,"S","ESE",9,19
"2017-01-03","Cobar","E",43,"E","ESE",24,17
"2017-01-03","CoffsHarbour","SSE",46,"SSW","S",28,28
"2017-01-03","Moree","NE",46,"ESE","S",15,11
"2017-01-03","Newcastle",NA,NA,"SW",NA,19,NA
"2017-01-03","NorahHead","SSW",37,"SSW","S",26,30
"2017-01-03","NorfolkIsland","ENE",30,"NE","E",15,11
"2017-01-03","Penrith","ESE",43,"S","ESE",9,15
"2017-01-03","Richmond","SE",46,"S","ESE",13,24
"2017-01-03","Sydney","SSE",48,"S","SSE",19,19
"2017-01-03","SydneyAirport","S",54,"SSW","S",33,33
"2017-01-03","WaggaWagga","ENE",57,"E","SSW",28,9
"2017-01-03","Williamtown","SSE",48,"SSW","SSE",31,30
"2017-01-03","Wollongong","S",46,"SSW","S",28,33
"2017-01-03","Canberra","ENE",44,"SE","ENE",17,28
"2017-01-03","Tuggeranong","ENE",37,"S","ENE",9,15
"2017-01-03","MountGinini","ENE",33,"ESE","ENE",6,13
"2017-01-03","Ballarat","SSE",50,"SE","SE",31,26
"2017-01-03","Bendigo","SSE",39,"SE","ESE",20,20
"2017-01-03","Sale","E",35,"W","E",9,22
"2017-01-03","MelbourneAirport","SSE",39,"S","SSE",17,20
"2017-01-03","Melbourne","SSW",35,"SE","SSW",9,15
"2017-01-03","Mildura","SE",37,"SE","ESE",24,13
"2017-01-03","Nhil","SSE",39,"SSE","SSE",22,20
"2017-01-03","Portland","SE",41,"SE","SE",17,24
"2017-01-03","Watsonia",NA,NA,"SSW","SW",9,17
"2017-01-03","Dartmoor","ESE",44,"SE","SE",22,28
"2017-01-03","Brisbane","SE",37,"SSE","SSE",13,13
"2017-01-03","Cairns","N",31,"W","NW",7,6
"2017-01-03","GoldCoast","SSE",57,"S","SSE",33,43
"2017-01-03","Townsville","NNW",39,"WNW","NNE",7,26
"2017-01-03","Adelaide","SE",26,"WSW","ENE",9,7
"2017-01-03","MountGambier","S",48,"SE","S",28,30
"2017-01-03","Nuriootpa","SSE",39,"ESE","SE",20,17
"2017-01-03","Woomera","SSE",44,"SE","SE",28,19
"2017-01-03","Albany",NA,NA,"E",NA,13,NA
"2017-01-03","Witchcliffe","SE",46,"ENE","SSE",6,22
"2017-01-03","PearceRAAF","E",41,"NE","NNW",13,7
"2017-01-03","PerthAirport","E",43,"NE","E",24,7
"2017-01-03","Perth","SW",35,"NE","SSW",11,17
"2017-01-03","SalmonGums","SE",43,"NNE","SSE",15,7
"2017-01-03","Walpole","SSW",30,"ENE","S",11,17
"2017-01-03","Hobart","SSE",44,"NW","SE",20,26
"2017-01-03","Launceston","NW",37,"N","NNW",2,9
"2017-01-03","AliceSprings","ESE",39,"SE","SE",28,17
"2017-01-03","Darwin","NW",48,"WNW","WNW",13,28
"2017-01-03","Katherine","NE",43,"NE","NNE",15,9
"2017-01-03","Uluru","E",52,"E","ESE",30,22
"2017-01-04","Albury","NNW",26,"SE","NE",13,9
"2017-01-04","Cobar","ENE",41,"ENE","N",31,11
"2017-01-04","CoffsHarbour","SSW",35,"WSW","SE",11,20
"2017-01-04","Moree","NE",50,"E","SE",30,15
"2017-01-04","Newcastle",NA,NA,"SE",NA,19,NA
"2017-01-04","NorahHead","E",37,"SE","SSE",22,15
"2017-01-04","NorfolkIsland","SE",20,"SE","ESE",6,7
"2017-01-04","Penrith","E",31,"SE","ESE",11,13
"2017-01-04","Richmond","SE",35,"ESE","SSE",22,22
"2017-01-04","Sydney","ESE",31,"ESE","ESE",22,22
"2017-01-04","SydneyAirport","ESE",33,"E","SE",24,24
"2017-01-04","WaggaWagga","ENE",44,"ENE","NE",30,17
"2017-01-04","Williamtown","SSE",37,"ESE","SSE",20,24
"2017-01-04","Wollongong","SE",30,"SE","ESE",19,15
"2017-01-04","Canberra","E",37,"ENE","E",13,15
"2017-01-04","Tuggeranong","ENE",31,"NNE","ENE",7,15
"2017-01-04","MountGinini","ENE",31,"ENE","NE",15,15
"2017-01-04","Ballarat","SE",46,"N","N",24,19
"2017-01-04","Bendigo","NNE",35,"ENE","NE",13,9
"2017-01-04","Sale","E",44,"ENE","E",20,30
"2017-01-04","MelbourneAirport","NNE",39,"NW","S",9,22
"2017-01-04","Melbourne","SSW",30,"NW","SSW",6,11
"2017-01-04","Mildura","NE",50,"ESE","SSE",17,11
"2017-01-04","Nhil","SSE",33,"ESE","NE",22,9
"2017-01-04","Portland","SE",33,"ESE","SE",17,19
"2017-01-04","Watsonia","SW",26,"ENE","N",4,9
"2017-01-04","Dartmoor","ESE",35,"SE","ESE",20,7
"2017-01-04","Brisbane","E",43,"ESE","ESE",15,20
"2017-01-04","Cairns","NNE",35,"SW","NNE",2,15
"2017-01-04","GoldCoast","SSE",54,"SSE","SSE",39,39
"2017-01-04","Townsville","ENE",39,"SE","ENE",11,28
"2017-01-04","Adelaide","SE",39,"WSW","ESE",6,15
"2017-01-04","MountGambier","S",39,"SE","S",19,22
"2017-01-04","Nuriootpa","SE",46,"ESE","E",13,15
"2017-01-04","Woomera","SE",35,"SSE","SSW",26,20
"2017-01-04","Albany",NA,NA,NA,NA,NA,NA
"2017-01-04","Witchcliffe","SE",39,"SE","SE",19,20
"2017-01-04","PearceRAAF","NNE",43,"NNE","W",15,24
"2017-01-04","PerthAirport","ENE",39,"ENE","WSW",19,15
"2017-01-04","Perth","ENE",33,"NE","W",20,15
"2017-01-04","SalmonGums","SE",44,"N","S",15,11
"2017-01-04","Walpole","SSW",33,"ESE","S",11,11
"2017-01-04","Hobart","S",35,"NNW","ESE",13,22
"2017-01-04","Launceston","NNW",28,"SSE","NW",7,11
"2017-01-04","AliceSprings","ESE",35,"ESE","E",17,19
"2017-01-04","Darwin","NW",50,"NW","NNW",30,31
"2017-01-04","Katherine","N",35,"N","NNW",19,20
"2017-01-04","Uluru","ESE",44,"E","ENE",30,19
"2017-01-05","Albury","SSE",35,"ENE","N",11,7
"2017-01-05","BadgerysCreek","NNE",26,"E","NE",6,9
"2017-01-05","Cobar","E",33,"ENE","SSE",19,15
"2017-01-05","CoffsHarbour","SSW",39,"WSW","SSW",13,13
"2017-01-05","Moree","ENE",39,"E","SSE",22,20
"2017-01-05","Newcastle",NA,NA,"NE",NA,9,NA
"2017-01-05","NorahHead","E",35,"E","SE",11,11
"2017-01-05","NorfolkIsland","E",52,"E","E",22,33
"2017-01-05","Penrith","ESE",22,"SSW","ENE",4,15
"2017-01-05","Richmond","SE",24,"SSE","E",6,11
"2017-01-05","Sydney","ENE",30,"NNE","E",7,20
"2017-01-05","SydneyAirport","ENE",35,"SSE","ENE",17,19
"2017-01-05","WaggaWagga","ENE",43,"ENE","NE",24,13
"2017-01-05","Williamtown","E",41,"ESE","ESE",15,28
"2017-01-05","Wollongong","NNE",33,"SSW","NNE",7,15
"2017-01-05","Canberra","SSW",54,"SE","NE",9,15
"2017-01-05","Tuggeranong","SSE",44,"SSW","ENE",9,9
"2017-01-05","MountGinini","SSE",35,"E","E",7,9
"2017-01-05","Ballarat","ESE",44,"NNE","N",24,22
"2017-01-05","Bendigo","SE",31,"ENE","SW",15,2
"2017-01-05","Sale","SSE",43,"W","SSE",9,24
"2017-01-05","MelbourneAirport","SSE",41,"N","NW",24,17
"2017-01-05","Melbourne","N",33,"NNW","SW",19,9
"2017-01-05","Mildura","SSE",41,"NE","SE",15,24
"2017-01-05","Nhil","NNE",41,"ENE","NE",19,7
"2017-01-05","Portland","E",39,"SE","SE",15,20
"2017-01-05","Watsonia","SSW",35,"SE","W",6,7
"2017-01-05","Dartmoor","SE",39,"SE","SE",11,15
"2017-01-05","Brisbane","SSE",28,"SE","E",7,13
"2017-01-05","Cairns","W",35,"ESE","NNE",9,13
"2017-01-05","GoldCoast","SSE",43,"S","SE",28,20
"2017-01-05","Townsville","ENE",33,"SSW","ENE",13,26
"2017-01-05","Adelaide","ESE",50,"NE","E",6,9
"2017-01-05","MountGambier","S",39,"SSE","SSW",19,28
"2017-01-05","Nuriootpa","SE",48,"ESE","ESE",13,15
"2017-01-05","Woomera","E",59,"SE","ENE",24,15
"2017-01-05","Albany",NA,NA,"SW",NA,19,NA
"2017-01-05","Witchcliffe","WSW",56,"SW","WNW",13,20
"2017-01-05","PearceRAAF","SW",52,"W","WSW",17,28
"2017-01-05","PerthAirport","SW",57,"SW","WSW",20,30
"2017-01-05","Perth","SW",48,"W","WSW",11,19
"2017-01-05","SalmonGums","SW",50,"NNE","N",20,22
"2017-01-05","Walpole","WSW",65,"W","W",17,20
"2017-01-05","Hobart","SSE",39,"SE","SE",13,22
"2017-01-05","Launceston","NNW",31,"SE","NNW",7,7
"2017-01-05","AliceSprings","E",61,"ESE","ENE",11,15
"2017-01-05","Darwin","W",52,"NNW","NW",19,19
"2017-01-05","Katherine","WNW",39,"NW","NW",17,19
"2017-01-05","Uluru","E",50,"ESE","ENE",30,17
"2017-01-06","Albury","E",30,"ESE","SSE",9,13
"2017-01-06","BadgerysCreek","ENE",24,"E","NNW",4,4
"2017-01-06","Cobar","SE",83,"ENE","S",28,19
"2017-01-06","CoffsHarbour","SSW",41,"SSW","SW",28,6
"2017-01-06","Moree","ENE",56,"ENE","E",20,13
"2017-01-06","Newcastle",NA,NA,"NE",NA,9,NA
"2017-01-06","NorahHead","E",22,"NW","E",4,19
"2017-01-06","Penrith","ENE",28,NA,"SW",0,7
"2017-01-06","Richmond","E",33,"WNW","W",4,11
"2017-01-06","Sydney","E",35,"ESE","E",15,22
"2017-01-06","SydneyAirport","ENE",39,"S","ENE",13,28
"2017-01-06","WaggaWagga","ENE",44,"ENE","NNE",24,6
"2017-01-06","Williamtown","ESE",50,"SE","ESE",17,31
"2017-01-06","Wollongong","ENE",26,"N","ESE",17,7
"2017-01-06","Canberra","ENE",43,"SE","NE",7,24
"2017-01-06","Tuggeranong","ENE",33,"SSW","ESE",2,11
"2017-01-06","MountGinini","ENE",35,"E","E",11,7
"2017-01-06","Ballarat","SE",52,"N","ENE",30,9
"2017-01-06","Bendigo","SE",31,"ENE","ESE",13,11
"2017-01-06","Sale","ESE",43,"SSW","ESE",9,24
"2017-01-06","MelbourneAirport","SE",31,"N","ESE",7,17
"2017-01-06","Melbourne","ESE",24,"NE","SSW",4,11
"2017-01-06","Mildura","ESE",46,"E","E",15,17
"2017-01-06","Nhil","NE",35,"ENE","NNW",20,13
"2017-01-06","Portland","E",33,"ENE","E",15,13
"2017-01-06","Watsonia","SE",24,"NE","WSW",6,7
"2017-01-06","Dartmoor","SSE",37,"E","NNW",7,9
"2017-01-06","Brisbane","ENE",30,"ESE","E",11,15
"2017-01-06","Cairns","NW",39,"W","WSW",11,9
"2017-01-06","GoldCoast","SE",46,"SSE","SE",26,28
"2017-01-06","Townsville","ESE",56,"SSE","SE",17,17
"2017-01-06","Adelaide","NNE",30,"NE","ENE",9,9
"2017-01-06","MountGambier","NW",35,"NE","N",19,13
"2017-01-06","Nuriootpa","NE",39,"ENE","NE",20,13
"2017-01-06","Woomera","ENE",39,"ENE","NE",22,17
"2017-01-06","Albany",NA,NA,"NW",NA,19,NA
"2017-01-06","Witchcliffe","WSW",52,"SW","SW",19,24
"2017-01-06","PearceRAAF","WSW",52,"SSW","SW",26,31
"2017-01-06","PerthAirport","SW",52,"SW","SW",26,35
"2017-01-06","Perth","SSW",44,"SW","SSW",19,20
"2017-01-06","SalmonGums","W",41,"SW","WSW",19,17
"2017-01-06","Walpole","W",59,"W","W",26,24
"2017-01-06","Hobart","ESE",31,"NNW","ESE",17,19
"2017-01-06","Launceston","NNW",30,"ESE","NW",7,15
"2017-01-06","AliceSprings","ESE",35,"E","E",19,17
"2017-01-06","Darwin","WNW",33,"W","WNW",13,24
"2017-01-06","Katherine","WNW",35,"NW","WNW",20,19
"2017-01-06","Uluru","WNW",39,"N","NE",6,19
"2017-01-07","Albury","N",28,"ENE","ESE",11,13
"2017-01-07","BadgerysCreek","ENE",35,"E","E",4,19
"2017-01-07","Cobar","ENE",46,"ENE","ENE",30,11
"2017-01-07","CoffsHarbour","ENE",28,"SW","E",11,17
"2017-01-07","Moree","NE",48,"E","S",26,15
"2017-01-07","Newcastle",NA,NA,"NE",NA,19,NA
"2017-01-07","NorahHead","NE",43,"ESE","ENE",7,24
"2017-01-07","Penrith","ENE",31,"NNW","ESE",4,7
"2017-01-07","Richmond","ENE",35,"NNE","ENE",6,9
"2017-01-07","Sydney","NE",43,"S","NE",2,28
"2017-01-07","SydneyAirport","NE",54,"S","ENE",4,30
"2017-01-07","WaggaWagga","ENE",39,"ENE","SW",19,11
"2017-01-07","Williamtown","ENE",50,"NNE","ENE",13,28
"2017-01-07","Wollongong","NE",44,"NE","NE",13,30
"2017-01-07","Canberra","ENE",35,"N","NNW",6,13
"2017-01-07","Tuggeranong","ENE",30,"S","WNW",4,9
"2017-01-07","MountGinini","ENE",30,"WNW","W",2,4
"2017-01-07","Ballarat","N",46,"NNE","NNE",31,30
"2017-01-07","Bendigo","ENE",37,"NE","ENE",13,17
"2017-01-07","Sale","E",37,"WSW","ESE",4,28
"2017-01-07","MelbourneAirport","N",57,"N","NNE",43,26
"2017-01-07","Melbourne","N",39,"N","N",17,13
"2017-01-07","Mildura","NNE",39,"NE","NNE",17,22
"2017-01-07","Nhil","NW",41,"NE","NNW",20,17
"2017-01-07","Portland","N",56,"N","N",15,19
"2017-01-07","Watsonia","NNE",33,"ENE","NNW",9,11
"2017-01-07","Dartmoor","N",44,"NNE","NNE",17,22
"2017-01-07","Brisbane","ESE",39,"ESE","ESE",13,15
"2017-01-07","Cairns","N",33,"SSE","NNE",6,13
"2017-01-07","GoldCoast","SE",61,"SE","SE",39,33
"2017-01-07","Townsville","ESE",39,"S","ESE",13,26
"2017-01-07","Adelaide","SW",44,"NE","WNW",11,19
"2017-01-07","MountGambier","NNE",48,"NNE","N",24,24
"2017-01-07","Nuriootpa","SW",50,"NE","NW",15,17
"2017-01-07","Woomera","S",69,"NNE","N",33,24
"2017-01-07","Albany",NA,NA,"W",NA,13,NA
"2017-01-07","Witchcliffe","WSW",35,"SSW","SW",13,20
"2017-01-07","PearceRAAF","SW",44,"ESE","SW",11,28
"2017-01-07","PerthAirport","WSW",46,"ESE","WSW",7,33
"2017-01-07","Perth","SSW",43,"ESE","SW",7,20
"2017-01-07","SalmonGums","SW",46,"SSW","S",20,24
"2017-01-07","Walpole","SW",39,"WSW","WSW",9,19
"2017-01-07","Hobart","SE",35,"NNW","SE",17,17
"2017-01-07","Launceston","NNW",33,"E","NW",6,15
"2017-01-07","AliceSprings","NNE",35,"NNE","NNE",20,17
"2017-01-07","Darwin","W",39,"W","WSW",15,24
"2017-01-07","Katherine","WSW",35,"W","WNW",9,17
"2017-01-07","Uluru","ENE",50,"N","ENE",9,13
"2017-01-08","Albury","SE",24,"SSE","SSE",6,13
"2017-01-08","BadgerysCreek","ENE",30,"NNE","ENE",6,17
"2017-01-08","Cobar","NE",35,"NNE","SSE",20,7
"2017-01-08","CoffsHarbour","ENE",41,"NE","NE",15,28
"2017-01-08","Moree","ENE",43,"ENE","ENE",20,7
"2017-01-08","Newcastle",NA,NA,"NW",NA,9,NA
"2017-01-08","NorahHead","NE",50,"NNE","NE",19,37
"2017-01-08","NorfolkIsland","E",44,"SE","ESE",22,26
"2017-01-08","Penrith","ENE",28,"NNE","ENE",4,13
"2017-01-08","Richmond","ENE",30,"NW","E",6,13
"2017-01-08","Sydney","NE",54,"N","ENE",11,20
"2017-01-08","SydneyAirport","NNE",59,"N","NE",17,37
"2017-01-08","WaggaWagga","NW",30,"N","NNW",19,15
"2017-01-08","Williamtown","ENE",37,"NNE","E",17,26
"2017-01-08","Wollongong","NE",46,"NNE","NNE",15,26
"2017-01-08","Canberra","WNW",37,"WSW","WNW",6,19
"2017-01-08","Tuggeranong","WNW",31,NA,"W",0,13
"2017-01-08","MountGinini","W",43,"W","W",19,13
"2017-01-08","Ballarat","N",44,"N","SW",28,20
"2017-01-08","Bendigo","WSW",48,"ENE","W",11,22
"2017-01-08","Sale","NW",59,"SW","SSE",4,33
"2017-01-08","MelbourneAirport","N",63,"N","SSE",28,28
"2017-01-08","Melbourne","N",39,"N","SSW",20,20
"2017-01-08","Mildura","WSW",28,"SSW","WSW",11,15
"2017-01-08","Nhil","W",41,"SW","WSW",20,24
"2017-01-08","Portland","W",41,"W","W",20,28
"2017-01-08","Watsonia","NNE",50,"N","SW",19,19
"2017-01-08","Dartmoor","SSW",31,"W","SW",11,15
"2017-01-08","Brisbane","E",33,"ESE","E",9,15
"2017-01-08","Cairns","ENE",31,"S","E",11,19
"2017-01-08","GoldCoast","SE",46,"ESE","ESE",26,28
"2017-01-08","Townsville","SE",56,"ESE","ESE",11,26
"2017-01-08","Adelaide","SW",28,"SW","SW",7,13
"2017-01-08","MountGambier","W",39,"W","WNW",17,26
"2017-01-08","Nuriootpa","WSW",26,"NW","WSW",6,13
"2017-01-08","Woomera","S",50,"ESE","S",24,22
"2017-01-08","Albany",NA,NA,NA,NA,0,NA
"2017-01-08","Witchcliffe","SSE",35,"SE","SSE",15,20
"2017-01-08","PearceRAAF","WSW",46,"SE","SSW",17,28
"2017-01-08","PerthAirport","SW",41,"SE","SW",7,30
"2017-01-08","Perth","SSW",39,"SSE","SSW",9,22
"2017-01-08","SalmonGums","SSE",39,"SSE","SE",9,7
"2017-01-08","Hobart","NW",65,"N","NNW",9,30
"2017-01-08","Launceston","N",50,"N","NNW",9,26
"2017-01-08","AliceSprings","E",35,"E","NE",9,13
"2017-01-08","Darwin","WSW",37,"WSW","W",17,24
"2017-01-08","Katherine","WSW",46,"WNW","SSW",11,19
"2017-01-08","Uluru","ENE",33,"SE","NE",17,9
"2017-01-09","Albury","WSW",33,"ESE",NA,6,0
"2017-01-09","BadgerysCreek","SSW",39,"ESE","E",2,19
"2017-01-09","Cobar","SE",43,"NNW","N",17,13
"2017-01-09","CoffsHarbour","NE",54,"NNW","NE",24,39
"2017-01-09","Moree","NNE",37,"NNE","SSE",24,7
"2017-01-09","Newcastle",NA,NA,"NW",NA,9,NA
"2017-01-09","NorahHead","NE",44,"NNE","NE",13,20
"2017-01-09","NorfolkIsland","E",48,"ESE","E",26,31
"2017-01-09","Penrith","S",41,"SW","ESE",4,13
"2017-01-09","Richmond","S",39,"NW","SE",6,15
"2017-01-09","Sydney","ENE",31,"ESE","E",9,20
"2017-01-09","SydneyAirport","NNE",39,"SSE","E",6,22
"2017-01-09","WaggaWagga","W",56,"E","SW",7,35
"2017-01-09","Williamtown","ENE",35,"N","E",9,19
"2017-01-09","Wollongong","SSW",57,"SSW","E",7,9
"2017-01-09","Canberra","SW",48,"NNW","WSW",9,28
"2017-01-09","Tuggeranong","W",37,NA,"W",0,20
"2017-01-09","MountGinini","SSW",59,"WNW","WNW",15,19
"2017-01-09","Ballarat","S",33,"S","W",19,20
"2017-01-09","Bendigo","SSE",24,"SE","SW",9,13
"2017-01-09","Sale","SE",26,"SW","SE",9,19
"2017-01-09","MelbourneAirport","SE",28,"S","S",13,7
"2017-01-09","Melbourne","SSW",22,"S","SSW",6,9
"2017-01-09","Mildura","SSW",28,"SSW","SSW",15,20
"2017-01-09","Nhil","S",35,"S","WNW",6,7
"2017-01-09","Portland","WSW",37,"SSW","SSW",6,17
"2017-01-09","Watsonia","WSW",20,"S","SW",4,9
"2017-01-09","Dartmoor","SSW",33,"NE","S",4,11
"2017-01-09","Brisbane","NE",24,"SE","ENE",2,13
"2017-01-09","Cairns","SSE",33,"SSE","NE",11,19
"2017-01-09","GoldCoast","ENE",39,"SE","ENE",13,28
"2017-01-09","Townsville","ESE",52,"SSE","ESE",17,33
"2017-01-09","Adelaide","SW",24,"ESE","WNW",6,9
"2017-01-09","MountGambier","SW",35,"E","SSW",9,22
"2017-01-09","Nuriootpa","ENE",26,"E","N",11,2
"2017-01-09","Woomera","S",50,"S","S",20,33
"2017-01-09","Albany",NA,NA,"NNE",NA,4,NA
"2017-01-09","Witchcliffe","SSE",43,"ESE","SSE",15,24
"2017-01-09","PearceRAAF","E",46,"E","S",30,13
"2017-01-09","PerthAirport","E",43,"E","WSW",24,26
"2017-01-09","Perth","SSW",37,"E","SW",15,19
"2017-01-09","SalmonGums","SSE",41,"ESE","S",9,15
"2017-01-09","Walpole","SSE",30,"S","S",9,13
"2017-01-09","Hobart","NNW",46,"NNW","SE",24,28
"2017-01-09","Launceston","NW",43,"N","NW",6,22
"2017-01-09","AliceSprings","ESE",35,"NE","ESE",13,19
"2017-01-09","Darwin","NW",37,"WNW","WNW",19,24
"2017-01-09","Katherine","WSW",35,"WNW","N",11,11
"2017-01-09","Uluru","SE",35,"E","ENE",22,20
"2017-01-10","Albury","SW",20,"N","SSE",6,9
"2017-01-10","BadgerysCreek","SE",43,"NNW","NNE",6,9
"2017-01-10","Cobar",NA,NA,"S","SW",4,11
"2017-01-10","CoffsHarbour","NE",57,"NW","NNE",19,39
"2017-01-10","Moree","NNE",41,"NNE","ESE",24,4
"2017-01-10","Newcastle",NA,NA,"NE",NA,9,NA
"2017-01-10","NorahHead","SE",31,NA,"E",0,15
"2017-01-10","NorfolkIsland","E",41,"ESE","E",20,26
"2017-01-10","Penrith","SE",26,"S","N",7,9
"2017-01-10","Richmond","S",41,"SE","N",6,9
"2017-01-10","Sydney","E",31,"W","E",9,17
"2017-01-10","SydneyAirport","E",33,"NW","ENE",15,24
"2017-01-10","WaggaWagga","NW",28,"E","N",7,11
"2017-01-10","Williamtown","SSE",31,"NW","ESE",13,22
"2017-01-10","Wollongong","N",35,"N","SE",17,11
"2017-01-10","Canberra","NW",44,"NW","WNW",13,24
"2017-01-10","Tuggeranong","NW",39,"WNW","W",7,20
"2017-01-10","MountGinini","WSW",39,"SW","W",11,13
"2017-01-10","Ballarat","W",44,"N","NNW",20,20
"2017-01-10","Bendigo","N",43,"ESE","NW",7,11
"2017-01-10","Sale","ESE",37,"WNW","ESE",9,19
"2017-01-10","MelbourneAirport","S",39,"N","S",13,24
"2017-01-10","Melbourne","S",39,"N","SW",6,13
"2017-01-10","Mildura","SSW",33,"SSE","NNW",15,13
"2017-01-10","Nhil","W",43,"S","WNW",4,24
"2017-01-10","Portland","W",44,"W","W",11,28
"2017-01-10","Watsonia","SW",37,"NW","SW",6,20
"2017-01-10","Dartmoor","SSW",37,"NW","SW",4,20
"2017-01-10","Brisbane","NNE",30,"NNE","NNE",6,11
"2017-01-10","Cairns","SSE",33,"SSE","SE",22,9
"2017-01-10","GoldCoast","NNE",43,"NNE","NNE",19,37
"2017-01-10","Townsville","ENE",50,"ESE","E",28,35
"2017-01-10","Adelaide","WSW",35,"NW","SW",4,15
"2017-01-10","MountGambier","W",39,"SW","WSW",11,24
"2017-01-10","Nuriootpa","WSW",35,"ENE","WSW",13,22
"2017-01-10","Woomera","SE",37,"SSE","SSW",19,22
"2017-01-10","Albany",NA,NA,"SSW",NA,4,NA
"2017-01-10","Witchcliffe","SSE",43,"SE","SSE",22,24
"2017-01-10","PearceRAAF","E",48,"ENE","SW",17,24
"2017-01-10","PerthAirport","SW",37,"E","W",15,26
"2017-01-10","Perth","SW",33,"E","WSW",9,17
"2017-01-10","SalmonGums","SE",43,"NE","SE",17,9
"2017-01-10","Walpole","SSW",31,"SSW","SSE",7,13
"2017-01-10","Hobart","WNW",48,"NNW","WNW",22,19
"2017-01-10","Launceston","NNW",43,"NNW","NNW",17,30
"2017-01-10","AliceSprings","ESE",57,"ENE","NNE",15,26
"2017-01-10","Darwin","WNW",37,"WSW","WNW",13,26
"2017-01-10","Katherine","NNW",28,"WNW","N",11,15
"2017-01-10","Uluru","E",44,"ESE","E",31,26
"2017-01-11","Albury","W",39,"ENE","WSW",2,19
"2017-01-11","BadgerysCreek","SSE",54,"NNW","W",6,17
"2017-01-11","Cobar","SW",37,"SE","SSW",9,17
