"date","location","wind_gustdir","wind_gustspeed","wind_dir9am","wind_dir3pm","wind_speed9am","wind_speed3pm"
"2010-07-23","Sydney",NA,NA,"W","S",20,20
"2010-07-23","SydneyAirport","SSE",43,"NW","SSW",17,30
"2010-07-23","WaggaWagga","SW",17,"ENE","SSW",6,6
"2010-07-23","Wollongong","SSW",43,"SSW","SSW",19,19
"2010-07-23","Canberra","SE",17,NA,"S",0,4
"2010-07-23","Tuggeranong",NA,NA,"S",NA,6,NA
"2010-07-23","Ballarat","SE",26,"SE","S",15,19
"2010-07-23","Bendigo","SE",28,"SE",NA,13,0
"2010-07-23","Sale","W",33,"NNW","W",9,24
"2010-07-23","MelbourneAirport","S",19,"WSW","SSE",7,7
"2010-07-23","Melbourne","S",19,"WSW","SSE",7,7
"2010-07-23","Mildura","SSE",22,"SSE","S",9,13
"2010-07-23","Portland","ESE",20,NA,"S",0,9
"2010-07-23","Watsonia","SW",13,"SSW",NA,9,0
"2010-07-23","Dartmoor","SE",19,"ENE",NA,7,0
"2010-07-23","Brisbane","SE",26,"SW","SE",6,9
"2010-07-23","Cairns","SSE",50,"SSE","SSE",31,26
"2010-07-23","GoldCoast","S",46,"S","S",28,35
"2010-07-23","Townsville",NA,NA,"W","E",13,30
"2010-07-23","Adelaide","ENE",19,NA,"WNW",0,7
"2010-07-23","MountGambier","SE",19,"ENE","ENE",7,6
"2010-07-23","Nuriootpa","ESE",22,"E","SSW",9,6
"2010-07-23","Woomera","E",22,"ESE","ESE",11,2
"2010-07-23","Albany",NA,NA,"N","ESE",6,6
"2010-07-23","Witchcliffe","ENE",19,"N","E",6,6
"2010-07-23","PearceRAAF","SE",24,"W","NE",6,13
"2010-07-23","PerthAirport","ENE",35,"NNE","ESE",11,9
"2010-07-23","Perth","NNE",19,"ENE","SSE",9,2
"2010-07-23","SalmonGums","ESE",24,NA,"SSE",0,11
"2010-07-23","Walpole","ENE",19,NA,"SE",0,11
"2010-07-23","Hobart","WSW",30,"NW","W",15,9
"2010-07-23","Launceston","SE",15,"E","SE",2,6
"2010-07-23","AliceSprings","SE",37,"ESE","SE",17,22
"2010-07-23","Darwin","E",44,"SE","ENE",22,24
"2010-07-24","Albury","W",22,"ENE","W",6,13
"2010-07-24","BadgerysCreek","E",22,"SW","E",11,6
"2010-07-24","Cobar","S",22,"ESE","S",9,9
"2010-07-24","CoffsHarbour","S",30,"WSW","S",13,22
"2010-07-24","Moree","E",28,"E","SE",19,9
"2010-07-24","Newcastle",NA,NA,NA,"SE",0,19
"2010-07-24","NorahHead","S",26,"WSW","S",9,20
"2010-07-24","NorfolkIsland","SSW",41,"SSW","SW",17,22
"2010-07-24","Penrith","NNW",15,"S","ENE",2,9
"2010-07-24","Richmond","E",19,NA,"E",0,11
"2010-07-24","Sydney",NA,NA,"W","SE",22,13
"2010-07-24","SydneyAirport","SW",28,"WNW","SSE",15,13
"2010-07-24","WaggaWagga","W",20,"ENE","W",9,11
"2010-07-24","Williamtown","SSE",28,"WNW","S",17,20
"2010-07-24","Wollongong","SE",24,"S","SSE",6,11
"2010-07-24","Canberra","NNW",26,NA,"NNW",0,15
"2010-07-24","Tuggeranong","WNW",20,NA,"NNW",0,11
"2010-07-24","Ballarat","S",28,"S","S",9,13
"2010-07-24","Bendigo","SSE",19,NA,"SSE",0,7
"2010-07-24","Sale","S",33,"WNW","SE",15,13
"2010-07-24","MelbourneAirport","SW",20,"S","SE",9,7
"2010-07-24","Melbourne","SW",20,"S","SE",9,7
"2010-07-24","Mildura","SSW",22,"S","SSW",9,9
"2010-07-24","Portland","WSW",24,"NNW","WSW",7,15
"2010-07-24","Watsonia","SW",20,"ENE","SSW",4,7
"2010-07-24","Dartmoor","SW",19,NA,"WSW",0,13
"2010-07-24","Brisbane","SE",22,"SW","SE",6,9
"2010-07-24","Cairns","SE",46,"SSE","SE",20,28
"2010-07-24","GoldCoast","SE",41,"S","SSE",20,31
"2010-07-24","Townsville","ESE",43,"ESE","ENE",28,31
"2010-07-24","Adelaide","SE",20,"NE","SW",6,9
"2010-07-24","MountGambier","WNW",17,"NW","SW",11,7
"2010-07-24","Nuriootpa","N",17,"NNE",NA,13,0
"2010-07-24","Woomera","SE",44,"SE","SSE",13,17
"2010-07-24","Albany",NA,NA,"NNE","N",6,15
"2010-07-24","Witchcliffe","NNE",33,"NNE","N",7,20
"2010-07-24","PearceRAAF",NA,NA,"NNE","N",13,13
"2010-07-24","PerthAirport","N",35,"NE","NNE",13,17
"2010-07-24","Perth","NE",30,"NE","NNW",11,7
"2010-07-24","SalmonGums","N",30,"N","NE",15,13
"2010-07-24","Walpole","N",30,"NNE","NNW",13,11
"2010-07-24","Hobart","NW",39,"NW","NW",9,9
"2010-07-24","Launceston","NW",26,"N","NW",6,15
"2010-07-24","AliceSprings","ESE",37,"SE","SE",13,20
"2010-07-24","Darwin","E",50,"E","E",33,31
"2010-07-25","Albury","W",20,"S","N",4,2
"2010-07-25","BadgerysCreek","WSW",39,"SW","E",13,15
"2010-07-25","Cobar","SSE",30,"SE","S",9,13
"2010-07-25","CoffsHarbour","SW",26,"WSW","SSE",15,15
"2010-07-25","Moree","N",26,"NE","SSW",11,7
"2010-07-25","Newcastle",NA,NA,NA,NA,0,NA
"2010-07-25","NorahHead","S",37,"SW","SSE",9,22
"2010-07-25","NorfolkIsland","SW",43,"SSW","SW",17,22
"2010-07-25","Penrith","S",28,NA,"E",0,15
"2010-07-25","Richmond","SSW",33,NA,"ESE",0,17
"2010-07-25","Sydney",NA,NA,"W","SE",11,15
"2010-07-25","SydneyAirport","SSW",41,"WSW","SE",13,20
"2010-07-25","WaggaWagga","NW",17,"ENE","NW",2,9
"2010-07-25","Williamtown","S",31,"WNW","SE",11,17
"2010-07-25","Wollongong","S",41,NA,"SE",0,15
"2010-07-25","Canberra","ESE",26,"N","NNW",6,6
"2010-07-25","Tuggeranong","WNW",22,"NW","SSW",2,11
"2010-07-25","MountGinini","SW",20,NA,NA,NA,NA
"2010-07-25","Ballarat","SSW",28,NA,"SW",0,11
"2010-07-25","Bendigo","SW",24,NA,"SSW",0,6
"2010-07-25","Sale","WSW",31,"WNW","W",17,19
"2010-07-25","MelbourneAirport","S",30,"WNW","SSW",2,11
"2010-07-25","Melbourne","S",30,"WNW","SSW",2,11
"2010-07-25","Mildura","SE",22,"S","SSE",7,9
"2010-07-25","Portland","W",28,"NNW","WSW",7,13
"2010-07-25","Watsonia","SW",20,"NE","SSW",6,13
"2010-07-25","Dartmoor","SW",28,NA,"WSW",0,13
"2010-07-25","Brisbane","E",17,"SW",NA,4,0
"2010-07-25","Cairns","SSE",39,"SSE","S",20,17
"2010-07-25","GoldCoast","SSE",31,"S","SE",7,24
"2010-07-25","Townsville","E",50,"SE","ESE",31,28
"2010-07-25","Adelaide","WSW",22,NA,"SW",0,11
"2010-07-25","MountGambier","WSW",28,"NNW","SW",9,19
"2010-07-25","Nuriootpa","NE",24,"NNE","ENE",6,9
"2010-07-25","Woomera","ESE",31,"ESE","SE",13,17
"2010-07-25","Albany",NA,NA,"N","NNW",9,19
"2010-07-25","Witchcliffe","NW",56,"NNE","NW",13,15
"2010-07-25","PearceRAAF","N",44,"N","N",24,28
"2010-07-25","PerthAirport","NNW",41,"NNE","NW",13,28
"2010-07-25","Perth","NNW",31,"NNE","WNW",15,13
"2010-07-25","SalmonGums","N",39,"NNE","NNE",17,19
"2010-07-25","Walpole","WNW",39,"NNE","NNW",19,17
"2010-07-25","Hobart","NNW",54,"NNE","NNW",11,33
"2010-07-25","Launceston","N",26,NA,"NNW",0,15
"2010-07-25","AliceSprings","ESE",37,"E","ESE",9,24
"2010-07-25","Darwin","E",61,"ESE","E",26,28
"2010-07-26","Albury","WSW",19,NA,"W",0,9
"2010-07-26","BadgerysCreek","ENE",46,"SW","E",15,7
"2010-07-26","Cobar","SE",30,"SSE","ESE",4,13
"2010-07-26","CoffsHarbour","S",41,"SW","S",22,30
"2010-07-26","Moree","SSW",28,"E","S",13,15
"2010-07-26","Newcastle",NA,NA,"SE","SE",4,19
"2010-07-26","NorahHead","SSE",41,"WSW","SSE",11,20
"2010-07-26","NorfolkIsland","SSW",28,"S","SSE",15,19
"2010-07-26","Penrith","SSE",20,"S","ESE",7,4
"2010-07-26","Richmond","S",28,NA,"SE",0,11
"2010-07-26","Sydney",NA,NA,"W","SE",15,7
"2010-07-26","SydneyAirport","SSW",35,"W","SSW",11,17
"2010-07-26","WaggaWagga","SE",17,"E","SSE",7,2
"2010-07-26","Williamtown",NA,NA,"WSW","S",13,15
"2010-07-26","Wollongong","SSE",31,"S",NA,15,NA
"2010-07-26","Canberra","ESE",13,"SE","S",9,4
"2010-07-26","MountGinini","SSW",24,"SSW",NA,17,NA
"2010-07-26","Ballarat","S",26,"S","SSW",2,11
"2010-07-26","Bendigo","WSW",26,NA,"SW",0,9
"2010-07-26","Sale","W",39,"WNW","W",13,24
"2010-07-26","MelbourneAirport","SSE",28,"N","SSW",9,15
"2010-07-26","Melbourne","SSE",28,"N","SSW",9,15
"2010-07-26","Mildura","ESE",33,"SSE","SE",9,20
"2010-07-26","Portland","W",30,"N","W",6,17
"2010-07-26","Watsonia","SSW",22,"ENE","SSW",6,13
"2010-07-26","Dartmoor","S",15,"NNE",NA,6,0
"2010-07-26","Brisbane","SE",24,"SSW","ESE",6,9
"2010-07-26","Cairns","SSE",43,"SSE","SSE",19,26
"2010-07-26","GoldCoast","SSE",50,"S","SSE",13,37
"2010-07-26","Townsville","SE",41,"S","SE",7,13
"2010-07-26","Adelaide","NNE",26,NA,"E",0,11
"2010-07-26","MountGambier","NNW",17,"NNE","SSW",7,7
"2010-07-26","Nuriootpa","E",30,"NE","ENE",7,15
"2010-07-26","Woomera","ENE",39,"ESE","ENE",19,17
"2010-07-26","Albany",NA,NA,"NNE","NNW",6,13
"2010-07-26","Witchcliffe","NNW",39,"NNW","W",11,17
"2010-07-26","PearceRAAF","WNW",43,"N","WNW",19,26
"2010-07-26","PerthAirport","WNW",39,"N","WNW",13,24
"2010-07-26","Perth","NW",33,"N","W",6,15
"2010-07-26","SalmonGums","NNE",37,"NNE","NE",19,17
"2010-07-26","Walpole","NW",39,"NNE","NW",17,19
"2010-07-26","Hobart","WNW",50,"N","NW",20,15
"2010-07-26","Launceston","NNW",30,NA,"NNW",0,15
"2010-07-26","AliceSprings","E",28,"E","SE",13,15
"2010-07-26","Darwin","E",50,"ESE","ESE",22,30
"2010-07-27","Albury","SSE",15,NA,"ESE",0,7
"2010-07-27","BadgerysCreek","SW",17,NA,"NE",0,2
"2010-07-27","Cobar","ENE",30,"E","E",17,11
"2010-07-27","CoffsHarbour","WSW",35,"SW","SW",20,17
"2010-07-27","Moree","E",33,"ENE","E",24,7
"2010-07-27","Newcastle",NA,NA,NA,"SE",0,4
"2010-07-27","NorahHead","ENE",30,"W","ESE",2,13
"2010-07-27","NorfolkIsland","SSE",28,"SSE","S",11,13
"2010-07-27","Penrith","NE",13,"SSW","WSW",6,4
"2010-07-27","Sydney",NA,NA,"W","E",13,9
"2010-07-27","SydneyAirport","E",20,"NW","E",9,13
"2010-07-27","WaggaWagga","ESE",24,"E","ENE",9,13
"2010-07-27","Williamtown","NE",30,"WNW","NNE",11,11
"2010-07-27","Wollongong","S",17,"S","N",7,6
"2010-07-27","Canberra","E",24,"S","WSW",6,6
"2010-07-27","Tuggeranong","ENE",15,"SSW","ENE",2,9
"2010-07-27","Ballarat","E",31,"SSE","ESE",4,19
"2010-07-27","Bendigo","SE",24,"SSE","ESE",11,11
"2010-07-27","Sale","WNW",22,"NW","ENE",13,7
"2010-07-27","MelbourneAirport","N",20,"N","S",11,13
"2010-07-27","Melbourne","N",20,"N","S",11,13
"2010-07-27","Mildura","E",31,"E","E",19,15
"2010-07-27","Portland","ESE",19,"N","ESE",7,13
"2010-07-27","Watsonia","SSW",22,"NE","SW",6,13
"2010-07-27","Dartmoor","E",26,NA,"E",0,13
"2010-07-27","Brisbane","ESE",30,"SSW","ESE",4,9
"2010-07-27","Cairns","SE",39,"S","SE",19,30
"2010-07-27","GoldCoast","SSE",48,"SSE","SSE",35,30
"2010-07-27","Townsville","E",46,"ESE","E",22,28
"2010-07-27","Adelaide","ENE",35,"NE","ENE",17,17
"2010-07-27","MountGambier","E",28,"NE","ENE",6,15
"2010-07-27","Nuriootpa","ENE",35,"ENE","E",20,19
"2010-07-27","Woomera",NA,NA,"ESE",NA,13,NA
"2010-07-27","Albany",NA,NA,"NNW","WSW",13,11
"2010-07-27","Witchcliffe","W",48,"W","WNW",9,9
"2010-07-27","PearceRAAF","WNW",35,"N","WNW",13,20
"2010-07-27","PerthAirport","WNW",31,"NNE","WSW",17,19
"2010-07-27","Perth","WSW",26,"NNE","W",9,9
"2010-07-27","SalmonGums","NNW",33,"WNW","W",11,15
"2010-07-27","Walpole","WNW",39,"NW","WNW",22,17
"2010-07-27","Hobart","NW",28,"NW","WNW",6,13
"2010-07-27","Launceston","SSE",17,NA,"SSE",0,9
"2010-07-27","AliceSprings","ENE",22,"ENE","S",7,11
"2010-07-27","Darwin","E",52,"ESE","ENE",22,30
"2010-07-28","Albury","ESE",15,"N","ESE",4,6
"2010-07-28","BadgerysCreek","SE",15,NA,NA,0,NA
"2010-07-28","Cobar","E",37,"ENE","NNW",13,6
"2010-07-28","CoffsHarbour","NNE",50,"NE","N",20,17
"2010-07-28","Moree","NE",41,"ENE","N",17,22
"2010-07-28","Newcastle",NA,NA,NA,"SW",0,4
"2010-07-28","NorahHead","NNE",72,"E","NE",26,28
"2010-07-28","NorfolkIsland","SSW",35,"SSE","SSW",11,17
"2010-07-28","Penrith","SW",17,"SSE",NA,7,0
"2010-07-28","Richmond","SW",17,"SSE","SSE",4,7
"2010-07-28","Sydney",NA,NA,"N","NNE",4,11
"2010-07-28","SydneyAirport","ENE",54,"NW","NNE",13,24
"2010-07-28","WaggaWagga","ENE",33,"E","ENE",19,13
"2010-07-28","Williamtown","NE",33,NA,NA,0,0
"2010-07-28","Wollongong","NNE",57,"N","ENE",20,33
"2010-07-28","Canberra","NE",28,NA,"E",0,15
"2010-07-28","Tuggeranong","E",24,NA,"ENE",0,17
"2010-07-28","MountGinini","ENE",44,NA,NA,NA,NA
"2010-07-28","Ballarat","NNE",33,"NNE","E",15,9
"2010-07-28","Bendigo","SE",24,"SSE","E",7,11
"2010-07-28","Sale","E",19,"NW","ESE",6,13
"2010-07-28","MelbourneAirport","N",15,"N","S",4,9
"2010-07-28","Melbourne","N",15,"N","S",4,9
"2010-07-28","Mildura","ESE",17,"E","NE",6,7
"2010-07-28","Portland","NE",24,"ENE","ENE",11,11
"2010-07-28","Watsonia","NE",11,"NE",NA,2,0
"2010-07-28","Dartmoor","ESE",24,"E","E",7,11
"2010-07-28","Brisbane","NE",28,"SW","NNE",4,11
"2010-07-28","Cairns","SE",41,"SSE","SE",24,30
"2010-07-28","GoldCoast","N",48,"NE","N",35,19
"2010-07-28","Townsville","E",39,"SE","ENE",13,20
"2010-07-28","Adelaide","ENE",35,"NE","NNW",9,9
"2010-07-28","MountGambier","NNE",33,NA,"E",0,2
"2010-07-28","Nuriootpa","E",20,"NE","E",11,9
"2010-07-28","Woomera",NA,NA,"NE","NNE",19,24
"2010-07-28","Albany",NA,NA,"W","W",7,6
"2010-07-28","Witchcliffe","NW",54,"SW","WNW",15,13
"2010-07-28","PearceRAAF","WNW",44,"NNW","W",11,30
"2010-07-28","PerthAirport","WSW",43,"NNW","WSW",9,20
"2010-07-28","Perth","NW",39,"SW","W",11,7
"2010-07-28","SalmonGums","W",39,"WNW","NW",13,20
"2010-07-28","Walpole","NNW",35,"NW","WSW",17,11
"2010-07-28","Hobart","NW",22,"NNW","ESE",13,9
"2010-07-28","Launceston","ESE",11,NA,"NNE",0,4
"2010-07-28","AliceSprings","NNW",44,"NNW","NNW",13,26
"2010-07-28","Darwin","ENE",44,"ESE","NE",24,28
"2010-07-29","Albury","NW",20,NA,"WSW",0,9
"2010-07-29","BadgerysCreek","WSW",28,NA,"NE",0,6
"2010-07-29","Cobar","NNW",33,"NE","NNW",13,17
"2010-07-29","CoffsHarbour","NNW",20,"S","N",7,9
"2010-07-29","Moree","NE",37,"NE","NNE",28,15
"2010-07-29","Newcastle",NA,NA,NA,NA,0,0
"2010-07-29","NorahHead","NNE",33,"NW","NW",7,6
"2010-07-29","NorfolkIsland","E",22,"ESE","ESE",9,11
"2010-07-29","Richmond","N",15,NA,"NNE",0,11
"2010-07-29","Sydney",NA,NA,"NW","N",6,9
"2010-07-29","SydneyAirport","NW",26,"W","N",9,20
"2010-07-29","WaggaWagga","ENE",20,"N","N",9,9
"2010-07-29","Williamtown","W",30,"N","NNE",7,7
"2010-07-29","Wollongong","NNW",39,"NNW","N",7,22
"2010-07-29","Canberra","NNW",31,"NNW","WNW",11,15
"2010-07-29","Tuggeranong","NW",26,"N","NW",7,13
"2010-07-29","MountGinini","W",43,"WNW","W",17,24
"2010-07-29","Ballarat","N",52,"N","NNE",19,13
"2010-07-29","Bendigo","NE",22,"NNW","NE",7,17
"2010-07-29","Sale","WSW",17,"WNW","WNW",11,11
"2010-07-29","MelbourneAirport","N",41,"NNW","N",13,22
"2010-07-29","Melbourne","N",41,"NNW","N",13,22
"2010-07-29","Mildura","N",31,"NNE","N",15,17
"2010-07-29","Portland","N",31,"NNE","NNE",15,13
"2010-07-29","Watsonia","N",39,"NNW","N",9,13
"2010-07-29","Dartmoor","N",31,"NE","N",15,15
"2010-07-29","Brisbane","NE",15,"W","NNE",6,6
"2010-07-29","Cairns","ESE",46,"SSE","SE",20,28
"2010-07-29","GoldCoast","NNE",30,"W","N",7,17
"2010-07-29","Townsville","E",39,"ESE","ENE",19,30
"2010-07-29","Adelaide","NNW",31,"NNE","NW",11,15
"2010-07-29","MountGambier","N",35,"NNE","NNE",15,24
"2010-07-29","Nuriootpa","NW",35,"ENE","NW",6,20
"2010-07-29","Woomera","NW",33,"WNW","WNW",15,11
"2010-07-29","Albany",NA,NA,"SW","WSW",19,31
"2010-07-29","Witchcliffe","SW",44,"SSW","S",13,15
"2010-07-29","PearceRAAF","SE",50,"NNW","SSW",7,26
"2010-07-29","PerthAirport","SW",48,"SSW","SSW",17,24
"2010-07-29","Perth","WSW",44,"SW","SW",15,24
"2010-07-29","SalmonGums","WSW",54,"NW","SW",19,24
"2010-07-29","Walpole","NW",46,"SW","SW",20,20
"2010-07-29","Hobart","NW",22,"NNE","SE",6,9
"2010-07-29","Launceston","ESE",15,NA,"N",0,4
"2010-07-29","AliceSprings","N",50,NA,"NNW",0,24
"2010-07-29","Darwin","ESE",37,"E","WNW",17,28
"2010-07-30","Albury","NNE",30,"ENE","N",2,13
"2010-07-30","BadgerysCreek","WNW",35,NA,"NNE",0,9
"2010-07-30","Cobar","NNW",35,"NW","ENE",19,7
"2010-07-30","CoffsHarbour","NNW",30,"WNW","NNW",13,13
"2010-07-30","Moree","SSW",50,"NE","NNE",15,17
"2010-07-30","Newcastle",NA,NA,NA,"NW",0,2
"2010-07-30","NorahHead","N",35,"NNW","NNE",22,19
"2010-07-30","NorfolkIsland","E",39,"E","E",17,20
"2010-07-30","Richmond","N",28,NA,"N",0,17
"2010-07-30","Sydney",NA,NA,"W","NNE",22,9
"2010-07-30","SydneyAirport","NW",37,"NW","N",15,17
"2010-07-30","WaggaWagga","NE",20,"ENE","N",9,11
"2010-07-30","Williamtown","NNW",19,"WNW","N",4,7
"2010-07-30","Canberra","NNW",35,"NNW","NNW",11,15
"2010-07-30","Tuggeranong","NNW",24,"WNW","NNW",7,11
"2010-07-30","Ballarat","N",57,"N","N",20,30
"2010-07-30","Bendigo","N",28,"N","N",11,13
"2010-07-30","Sale","NW",28,"WNW","SSE",4,7
"2010-07-30","MelbourneAirport","N",59,"N","N",33,31
"2010-07-30","Melbourne","N",59,"N","N",33,31
"2010-07-30","Mildura","WSW",39,"NNE","N",11,28
"2010-07-30","Portland","NW",59,"N","NNW",15,20
"2010-07-30","Watsonia","N",43,"NE","N",7,19
"2010-07-30","Dartmoor","WNW",43,"N","NNW",13,22
"2010-07-30","Brisbane","NE",20,"SW","NE",2,9
"2010-07-30","Cairns","SE",39,"SSE","SE",24,26
"2010-07-30","GoldCoast","NNE",35,"WNW","NNE",9,24
"2010-07-30","Townsville","E",31,"ESE","ENE",20,22
"2010-07-30","Adelaide","W",46,"N","NW",7,19
"2010-07-30","MountGambier","NNW",46,"N","NNW",24,22
"2010-07-30","Nuriootpa","WNW",48,"N","WNW",6,31
"2010-07-30","Woomera","WSW",50,"WSW","W",9,35
"2010-07-30","Albany",NA,NA,"WSW","ENE",4,7
"2010-07-30","Witchcliffe","WSW",33,"NW","W",9,19
"2010-07-30","PearceRAAF","S",26,"N","WSW",6,9
"2010-07-30","PerthAirport","SSE",31,"NNE","SSE",13,17
"2010-07-30","Perth","W",20,"NE","WSW",7,11
"2010-07-30","SalmonGums","WNW",31,"W","WSW",11,13
"2010-07-30","Walpole","WNW",43,"NW","WNW",15,19
"2010-07-30","Hobart","NW",35,"NNW","NNE",17,9
"2010-07-30","Launceston","N",20,NA,"NNW",0,4
"2010-07-30","AliceSprings","SSW",39,"NNW","SSW",11,15
"2010-07-30","Darwin","NNW",31,"SSE","NNW",13,20
"2010-07-31","Albury","W",30,"WSW","NW",4,19
"2010-07-31","BadgerysCreek","W",50,NA,"WNW",0,33
"2010-07-31","Cobar","SW",39,"SW","WSW",17,19
"2010-07-31","CoffsHarbour","N",44,"N","SSW",24,9
"2010-07-31","Moree","WSW",41,"NW","WSW",6,19
"2010-07-31","Newcastle",NA,NA,"W","NW",2,28
"2010-07-31","NorahHead","W",31,"NW","WNW",9,9
"2010-07-31","NorfolkIsland","ENE",41,"NE","ENE",22,22
"2010-07-31","Penrith","WSW",46,NA,"WSW",NA,19
"2010-07-31","Richmond","W",48,"SSE","SW",2,17
"2010-07-31","Sydney",NA,NA,"W","W",7,28
"2010-07-31","SydneyAirport",NA,NA,"WSW","W",13,28
"2010-07-31","WaggaWagga","W",41,"W","W",20,17
"2010-07-31","Wollongong","W",61,NA,"WSW",NA,22
"2010-07-31","Canberra","WNW",50,"N","W",15,17
"2010-07-31","Tuggeranong","NW",44,"N","WNW",4,26
"2010-07-31","Ballarat","N",50,"WSW","NW",22,24
"2010-07-31","Bendigo","W",39,"W","WNW",11,20
"2010-07-31","Sale","W",65,"WNW","WSW",7,28
"2010-07-31","MelbourneAirport","N",50,"WNW","WNW",20,30
"2010-07-31","Melbourne","N",50,"WNW","WNW",20,30
"2010-07-31","Mildura","WNW",41,"WNW","W",15,22
"2010-07-31","Portland","NW",61,"WNW","NW",20,28
"2010-07-31","Watsonia","WSW",44,"WNW","WNW",13,17
"2010-07-31","Dartmoor","NW",59,"NNW","NW",9,19
"2010-07-31","Brisbane","WNW",37,"NNE","WNW",4,9
"2010-07-31","Cairns","SE",41,"SSE","SE",19,28
"2010-07-31","GoldCoast","NW",48,"NNW","NW",22,26
"2010-07-31","Townsville","NE",31,"SE","NE",11,24
"2010-07-31","Adelaide","WSW",54,"NNE","NW",7,20
"2010-07-31","MountGambier","NW",70,"N","NW",13,28
"2010-07-31","Nuriootpa","W",63,"WNW","WNW",30,35
"2010-07-31","Woomera","W",39,"WSW","W",15,20
"2010-07-31","Albany",NA,NA,"NW","WSW",7,19
"2010-07-31","Witchcliffe","SW",30,NA,"WNW",0,11
"2010-07-31","PearceRAAF","ENE",30,"NE","SSE",4,9
"2010-07-31","PerthAirport","ENE",26,"NE","S",11,11
"2010-07-31","Perth","SW",19,"NE","SW",11,7
"2010-07-31","SalmonGums","SW",35,"WNW","S",11,15
"2010-07-31","Walpole","NW",28,"NW","WSW",11,9
"2010-07-31","Hobart","NW",44,"NW","NW",20,13
"2010-07-31","Launceston","NNW",30,"NNW","WNW",15,13
"2010-07-31","AliceSprings","ESE",43,"SE","ESE",19,17
"2010-07-31","Darwin","E",35,"SE","NW",11,20
"2010-08-01","Albury","WNW",41,"N","WSW",20,11
"2010-08-01","BadgerysCreek","WNW",59,"N","WNW",7,37
"2010-08-01","Cobar","WSW",50,"NW","WSW",15,30
"2010-08-01","CoffsHarbour",NA,NA,"W","NE",4,13
"2010-08-01","Moree","SW",56,NA,"W",0,15
"2010-08-01","Newcastle",NA,NA,"NW","NW",6,28
"2010-08-01","NorahHead","NW",48,"NW","NW",17,24
"2010-08-01","NorfolkIsland","N",39,"N","N",17,13
"2010-08-01","Penrith","W",65,"NW","NW",7,35
"2010-08-01","Richmond","WSW",67,"N","NW",19,33
"2010-08-01","Sydney",NA,NA,"N","NW",11,26
"2010-08-01","SydneyAirport","NW",78,"N","NNW",19,26
"2010-08-01","WaggaWagga","WSW",54,"NNW","W",19,31
"2010-08-01","Williamtown","WSW",74,"WNW","NW",26,28
"2010-08-01","Wollongong","W",80,"N","NW",20,30
"2010-08-01","Canberra","NNW",59,"NW","NW",30,30
"2010-08-01","Tuggeranong","N",46,"NW","NNW",15,17
"2010-08-01","MountGinini","NW",63,NA,NA,NA,0
"2010-08-01","Ballarat","WSW",69,"W","W",19,28
"2010-08-01","Bendigo","NW",46,"WNW","WSW",20,22
"2010-08-01","Sale","WNW",61,"N","W",13,24
"2010-08-01","MelbourneAirport","W",67,"W","WSW",20,37
"2010-08-01","Melbourne","W",67,"W","WSW",20,37
"2010-08-01","Mildura",NA,NA,"W","WSW",24,31
"2010-08-01","Portland","SW",74,"WSW","SW",30,43
"2010-08-01","Watsonia","WSW",61,"W","W",17,20
"2010-08-01","Dartmoor","SW",74,"NW","SSW",15,43
"2010-08-01","Brisbane","W",26,"SW","W",6,9
"2010-08-01","Cairns","SE",46,"SSE","ESE",20,30
"2010-08-01","GoldCoast","NW",31,"W","NW",15,15
"2010-08-01","Townsville","ENE",30,"SSE","NE",6,19
"2010-08-01","Adelaide","SW",69,"SW","SSW",24,20
"2010-08-01","MountGambier","SW",85,"W","SW",28,46
"2010-08-01","Nuriootpa","WSW",65,"W","WSW",26,31
"2010-08-01","Woomera","SW",57,"SW","SSW",24,33
"2010-08-01","Albany",NA,NA,"N","NW",4,6
"2010-08-01","Witchcliffe","NNE",31,"N","N",11,19
"2010-08-01","PearceRAAF","ENE",35,"E","ENE",22,9
"2010-08-01","PerthAirport",NA,NA,"ENE","N",15,15
"2010-08-01","Perth","NNE",31,"E","ENE",7,11
"2010-08-01","SalmonGums","E",20,NA,"SE",0,4
"2010-08-01","Walpole","NNE",28,"NNE","NNW",9,9
"2010-08-01","Hobart","NNW",33,"N","SE",7,9
"2010-08-01","Launceston","NNW",46,"NW","N",9,7
"2010-08-01","AliceSprings","SE",44,"SSE","SE",11,31
"2010-08-01","Darwin","E",57,"ESE","E",28,33
"2010-08-02","Albury","W",39,"W","WSW",15,19
"2010-08-02","BadgerysCreek","WSW",67,"WSW","WSW",9,30
"2010-08-02","Cobar","SW",46,"SW","SW",26,28
"2010-08-02","CoffsHarbour",NA,NA,"NNW","NE",7,13
"2010-08-02","Moree","WSW",48,"SW","WSW",22,33
"2010-08-02","Newcastle",NA,NA,"NW","W",28,31
"2010-08-02","NorahHead","SW",59,"WNW","W",15,15
"2010-08-02","NorfolkIsland","N",43,"N","N",20,20
"2010-08-02","Penrith","WSW",63,"NNE","WSW",11,20
"2010-08-02","Richmond","SSW",57,"N","W",9,28
"2010-08-02","Sydney",NA,NA,"W","WSW",24,28
"2010-08-02","SydneyAirport","SW",80,"W","W",22,37
"2010-08-02","WaggaWagga","SW",44,"WSW","SW",15,24
"2010-08-02","Williamtown","WNW",72,"WNW","WNW",46,44
"2010-08-02","Wollongong","WNW",83,"SW","WSW",26,24
"2010-08-02","Canberra","S",57,"NW","WNW",22,13
"2010-08-02","Tuggeranong","SSE",63,"NNW","NW",15,7
