"date","location","wind_gustdir","wind_gustspeed","wind_dir9am","wind_dir3pm","wind_speed9am","wind_speed3pm"
"2009-07-14","Bendigo","NNW",22,"NW","N",9,13
"2009-07-14","Sale","WNW",31,"NW","W",9,17
"2009-07-14","MelbourneAirport","N",37,"N","N",24,15
"2009-07-14","Melbourne","N",37,"N","N",24,15
"2009-07-14","Mildura","WNW",26,"N","NNW",9,7
"2009-07-14","Portland","N",24,"N","W",15,13
"2009-07-14","Watsonia","N",33,"N","N",11,13
"2009-07-14","Dartmoor","N",24,"N","NW",17,9
"2009-07-14","Brisbane","WNW",30,"WSW","NW",7,11
"2009-07-14","Cairns","NNE",31,"NE","N",2,15
"2009-07-14","GoldCoast","NW",39,"WNW","WNW",17,30
"2009-07-14","Townsville","NNW",33,"SW","N",13,17
"2009-07-14","Adelaide","NW",37,"N","SW",17,13
"2009-07-14","MountGambier","N",26,"NNW","WSW",6,11
"2009-07-14","Nuriootpa","NW",46,"NW","SSW",22,19
"2009-07-14","Woomera","WSW",63,"WNW","WSW",28,43
"2009-07-14","Albany",NA,NA,NA,"ESE",0,4
"2009-07-14","Witchcliffe","NNE",22,"NNE","NNE",7,9
"2009-07-14","PearceRAAF","ENE",39,"WSW","ENE",4,19
"2009-07-14","PerthAirport","NE",35,"E","NE",20,20
"2009-07-14","Perth","NNE",28,"ESE","NE",6,11
"2009-07-14","SalmonGums","SSW",28,"SW","SSW",11,15
"2009-07-14","Walpole","NE",24,NA,"ENE",0,9
"2009-07-14","Hobart","WNW",28,"NNW","SE",9,9
"2009-07-14","Launceston","E",11,"ENE","NW",4,2
"2009-07-14","AliceSprings","SSW",33,"WSW","WSW",13,17
"2009-07-14","Darwin","ESE",41,"ESE","NW",9,22
"2009-07-15","Albury","WSW",22,"ENE",NA,4,0
"2009-07-15","BadgerysCreek","N",19,"SW","WNW",6,6
"2009-07-15","Cobar","SW",22,"NNW","SW",6,11
"2009-07-15","CoffsHarbour","NW",30,"NW","NNW",13,11
"2009-07-15","Moree","W",44,"NE","WSW",13,13
"2009-07-15","Newcastle",NA,NA,NA,"NW",0,13
"2009-07-15","NorahHead","NNW",28,"W","SE",11,9
"2009-07-15","NorfolkIsland","NW",46,"NW","NW",20,24
"2009-07-15","Penrith","N",17,"W","N",2,13
"2009-07-15","Richmond","NNW",17,"NNW","WNW",6,9
"2009-07-15","Sydney",NA,NA,"W","NW",17,7
"2009-07-15","SydneyAirport","SSW",41,"NNW","SE",17,13
"2009-07-15","WaggaWagga","NNW",17,"SE",NA,7,0
"2009-07-15","Williamtown","WNW",37,"WNW","NW",15,11
"2009-07-15","Wollongong","SW",31,"WNW","SE",20,20
"2009-07-15","Canberra","SE",13,"ESE","SW",6,6
"2009-07-15","Tuggeranong","SE",17,"WSW","WNW",7,4
"2009-07-15","MountGinini","W",20,"WSW",NA,2,0
"2009-07-15","Ballarat","N",20,"NE","NNW",11,9
"2009-07-15","Bendigo","WSW",19,"SSE","W",2,6
"2009-07-15","Sale","W",28,"WNW","WSW",9,11
"2009-07-15","MelbourneAirport","N",30,"N","S",15,7
"2009-07-15","Melbourne","N",30,"N","S",15,7
"2009-07-15","Mildura","WNW",22,"WSW","W",9,13
"2009-07-15","Portland","WNW",24,"NNW",NA,11,0
"2009-07-15","Watsonia","NNW",15,"ENE","SSW",6,7
"2009-07-15","Dartmoor","ESE",22,"NNE","NNW",9,7
"2009-07-15","Brisbane","W",30,"WSW","NW",4,9
"2009-07-15","Cairns","ENE",33,"WSW","ENE",9,20
"2009-07-15","GoldCoast","NW",35,"WNW","NNW",11,15
"2009-07-15","Townsville","SW",50,"SSW","SW",31,13
"2009-07-15","Adelaide","SSE",33,NA,"SSW",0,7
"2009-07-15","MountGambier","NW",19,NA,"NW",0,7
"2009-07-15","Nuriootpa","WSW",37,"WSW","WSW",7,19
"2009-07-15","Woomera","SW",37,"WSW","SW",11,26
"2009-07-15","Albany",NA,NA,"N","N",6,19
"2009-07-15","Witchcliffe","N",67,"N","N",30,37
"2009-07-15","PearceRAAF","N",50,"NNW","NNE",17,28
"2009-07-15","PerthAirport","NNW",56,"NNE","NNE",26,33
"2009-07-15","Perth","WNW",46,"NE","N",17,20
"2009-07-15","SalmonGums","NE",37,"NNE","N",15,20
"2009-07-15","Walpole","NNW",44,"N","N",20,13
"2009-07-15","Hobart","SSE",35,"S","SSW",13,17
"2009-07-15","Launceston","SE",41,"SE","SE",2,20
"2009-07-15","AliceSprings","SSW",35,"SSW","SSW",17,17
"2009-07-15","Darwin","ESE",33,"SE","SE",20,19
"2009-07-16","Albury","WNW",24,NA,"WSW",0,9
"2009-07-16","BadgerysCreek","SW",33,"SSW","SSW",9,20
"2009-07-16","Cobar",NA,NA,"WSW","SW",9,19
"2009-07-16","CoffsHarbour","SW",30,NA,"SW",0,6
"2009-07-16","Moree","SW",50,"WSW","SSW",17,19
"2009-07-16","Newcastle",NA,NA,"NW",NA,6,0
"2009-07-16","NorahHead","SSW",46,"WNW","NW",13,6
"2009-07-16","NorfolkIsland","NNW",57,"ESE","E",19,13
"2009-07-16","Penrith","SSW",30,"SSW","S",6,15
"2009-07-16","Richmond","S",24,NA,"SSW",0,13
"2009-07-16","Sydney",NA,NA,"W","SW",24,22
"2009-07-16","SydneyAirport","SSW",57,"W","SSW",22,22
"2009-07-16","WaggaWagga","W",28,NA,"SW",0,19
"2009-07-16","Williamtown","WNW",39,"WNW","W",28,13
"2009-07-16","Wollongong","S",57,"SW","SSW",13,24
"2009-07-16","Canberra","S",43,"SSW","S",6,19
"2009-07-16","Tuggeranong","SSE",31,NA,"SSE",0,15
"2009-07-16","MountGinini","SSW",52,NA,"SSW",0,17
"2009-07-16","Ballarat","S",24,"SSW","S",2,15
"2009-07-16","Bendigo","S",30,"SSE","SSE",11,11
"2009-07-16","Sale","SSW",41,"W","S",17,19
"2009-07-16","MelbourneAirport","S",28,"WSW","S",9,19
"2009-07-16","Melbourne","S",28,"WSW","S",9,19
"2009-07-16","Mildura","S",20,"SSW","S",6,11
"2009-07-16","Portland","SSW",22,"SSE","S",4,9
"2009-07-16","Watsonia","S",31,"E","SW",7,15
"2009-07-16","Dartmoor","SSE",24,NA,"SSE",0,11
"2009-07-16","Brisbane","W",39,"W","WNW",13,22
"2009-07-16","Cairns","ESE",33,"S","E",15,19
"2009-07-16","GoldCoast","WNW",41,"NW","W",17,20
"2009-07-16","Townsville","SSW",43,"SSW","S",24,15
"2009-07-16","Adelaide","SW",28,"SSE","ESE",6,9
"2009-07-16","MountGambier","SSW",28,NA,"SSE",0,17
"2009-07-16","Nuriootpa","WSW",31,"SW","SE",7,11
"2009-07-16","Woomera","SSW",26,"WSW","SSW",9,11
"2009-07-16","Albany",NA,NA,"N","N",15,7
"2009-07-16","Witchcliffe","WNW",63,"NW","WNW",28,26
"2009-07-16","PearceRAAF","W",70,"WNW","NW",22,28
"2009-07-16","PerthAirport","W",63,"WNW","WNW",13,24
"2009-07-16","Perth","WSW",56,"W","WNW",19,15
"2009-07-16","SalmonGums","N",48,"NNW","NNW",20,19
"2009-07-16","Walpole","NNW",76,"NNW","NW",30,35
"2009-07-16","Hobart","SW",24,NA,"SE",0,13
"2009-07-16","Launceston","SSE",39,"SE","SSE",15,17
"2009-07-16","AliceSprings","ESE",22,NA,"SSW",0,6
"2009-07-16","Darwin","ESE",35,"SE","SSE",19,17
"2009-07-17","Albury","N",17,"NNE","SW",4,6
"2009-07-17","BadgerysCreek","SSW",39,"SW","SW",22,20
"2009-07-17","Cobar","SW",15,"WSW","SW",4,4
"2009-07-17","CoffsHarbour","SW",56,"SW","SSW",28,31
"2009-07-17","Moree","SW",30,"W","SW",17,15
"2009-07-17","Newcastle",NA,NA,"SW","SW",4,6
"2009-07-17","NorahHead","SSE",56,"WSW","SSW",20,33
"2009-07-17","NorfolkIsland","NNW",57,"WNW","W",26,24
"2009-07-17","Penrith","SW",39,"SSW","SSW",22,11
"2009-07-17","Richmond","SW",35,"SSW","SSW",19,19
"2009-07-17","Sydney",NA,NA,"W","SSW",20,22
"2009-07-17","SydneyAirport","SSW",54,"SW","SSW",31,35
"2009-07-17","WaggaWagga","NE",15,"ENE","WNW",4,7
"2009-07-17","Williamtown","S",48,"WSW","SSW",15,30
"2009-07-17","Wollongong","S",46,"SSW","S",20,31
"2009-07-17","Canberra","SSE",52,"SSE","S",19,2
"2009-07-17","Tuggeranong","SSE",30,"SSE",NA,15,0
"2009-07-17","MountGinini","SSW",50,"ESE","NW",11,11
"2009-07-17","Ballarat","NNW",41,"SE","NNE",7,17
"2009-07-17","Bendigo","SE",19,NA,"WNW",0,7
"2009-07-17","Sale","NW",20,"WNW","NNW",9,6
"2009-07-17","MelbourneAirport","N",30,"N","NE",9,2
"2009-07-17","Melbourne","N",30,"N","NE",9,2
"2009-07-17","Mildura","NW",43,"NE","NNW",2,15
"2009-07-17","Portland","NNW",24,"N","N",11,13
"2009-07-17","Watsonia","WSW",15,"ENE","SSE",4,4
"2009-07-17","Dartmoor","N",22,"NE","NNE",6,11
"2009-07-17","Brisbane","W",33,"WSW","SSW",15,7
"2009-07-17","Cairns","ESE",43,"S","ESE",17,30
"2009-07-17","GoldCoast","W",39,"W","S",24,20
"2009-07-17","Townsville","S",37,"SE","NE",9,20
"2009-07-17","Adelaide","N",35,"NNE","N",13,19
"2009-07-17","MountGambier","NNE",28,"NNE","N",2,15
"2009-07-17","Nuriootpa","NNE",33,"NE","NNE",9,9
"2009-07-17","Woomera","N",44,"NNE","NNW",9,26
"2009-07-17","Albany",NA,NA,"W","W",31,24
"2009-07-17","Witchcliffe","WSW",50,"WSW","W",20,19
"2009-07-17","PerthAirport","W",50,"SW","WSW",19,26
"2009-07-17","Perth","SW",43,"WSW","WSW",19,19
"2009-07-17","SalmonGums","W",52,"WNW","W",31,24
"2009-07-17","Walpole","WSW",59,"W","W",26,28
"2009-07-17","Hobart","NNW",28,"NNW","NNW",15,7
"2009-07-17","Launceston","ESE",13,"E","NNE",6,6
"2009-07-17","AliceSprings","NNW",31,NA,"WNW",0,13
"2009-07-17","Darwin","ESE",48,"E","SW",28,9
"2009-07-18","Albury","N",20,NA,"N",0,11
"2009-07-18","BadgerysCreek","NW",26,NA,"ENE",0,7
"2009-07-18","Cobar","WSW",24,"NNE","NW",6,7
"2009-07-18","CoffsHarbour","SW",24,"SW","E",7,15
"2009-07-18","Moree","NNW",28,"ENE","NNW",13,15
"2009-07-18","Newcastle",NA,NA,"NW","NW",4,6
"2009-07-18","NorahHead","N",30,"NW","N",13,20
"2009-07-18","NorfolkIsland","W",65,"SW","SW",28,26
"2009-07-18","Penrith","WNW",17,NA,"NW",0,2
"2009-07-18","Richmond","NW",20,NA,NA,0,0
"2009-07-18","Sydney",NA,NA,"W","WNW",15,6
"2009-07-18","SydneyAirport","NW",26,"NW","W",17,13
"2009-07-18","WaggaWagga","WNW",24,"E","NNW",2,13
"2009-07-18","Williamtown","WNW",26,"NW","NW",15,9
"2009-07-18","Wollongong","W",33,"WSW","SSE",11,9
"2009-07-18","Canberra","NW",41,NA,"NNW",0,26
"2009-07-18","Tuggeranong","NW",35,NA,"NW",0,19
"2009-07-18","MountGinini","W",43,"W","WNW",20,20
"2009-07-18","Ballarat","NNE",56,"NNE","NNE",20,41
"2009-07-18","Bendigo","N",33,"ENE","NNE",4,24
"2009-07-18","Sale","NNW",39,"NW","WNW",9,17
"2009-07-18","MelbourneAirport","N",63,"N","N",28,41
"2009-07-18","Melbourne","N",63,"N","N",28,41
"2009-07-18","Mildura","N",43,"NNE","NNW",19,20
"2009-07-18","Portland","NNW",46,"N","N",19,24
"2009-07-18","Watsonia","N",54,"NNE","N",6,22
"2009-07-18","Dartmoor","N",48,"N","N",24,19
"2009-07-18","Brisbane","NNW",19,"SW","E",9,11
"2009-07-18","Cairns","ESE",37,"S","ESE",15,20
"2009-07-18","GoldCoast","SSE",28,"SSW","SE",17,22
"2009-07-18","Townsville","E",33,"SSE","NE",7,17
"2009-07-18","Adelaide","NNW",39,"N","NNW",15,19
"2009-07-18","MountGambier","N",50,"N","N",26,15
"2009-07-18","Nuriootpa","NNW",46,"N","NW",22,20
"2009-07-18","Woomera","W",37,"N","WNW",9,17
"2009-07-18","Albany",NA,NA,"NW","W",13,22
"2009-07-18","Witchcliffe","WNW",56,"WNW","NW",26,28
"2009-07-18","PerthAirport","NNW",52,"WNW","WNW",20,33
"2009-07-18","Perth","NW",48,"WNW","NNW",13,13
"2009-07-18","SalmonGums","NW",50,"NNW","WNW",20,19
"2009-07-18","Walpole","NW",61,"NW","W",33,13
"2009-07-18","Hobart","NNW",37,"NW","NNW",19,11
"2009-07-18","Launceston","N",24,"ENE","N",2,4
"2009-07-18","AliceSprings","WSW",24,"NNW","SSE",2,11
"2009-07-18","Darwin","ESE",33,"E","SE",24,17
"2009-07-19","Albury","NNE",24,"ESE","NE",7,11
"2009-07-19","BadgerysCreek","WSW",30,NA,"W",0,13
"2009-07-19","Cobar","NW",24,"N","NW",11,7
"2009-07-19","CoffsHarbour","NW",22,"WNW","E",13,11
"2009-07-19","Moree","WSW",26,"ENE","SW",13,11
"2009-07-19","Newcastle",NA,NA,NA,NA,NA,NA
"2009-07-19","NorahHead","WNW",28,"NW","NNW",13,11
"2009-07-19","NorfolkIsland","SW",39,"SW","WSW",13,15
"2009-07-19","Penrith","W",19,NA,"NNW",0,6
"2009-07-19","Richmond","NW",19,NA,"NNE",0,4
"2009-07-19","Sydney",NA,NA,"W","WNW",9,11
"2009-07-19","SydneyAirport","W",35,"NW","W",26,28
"2009-07-19","WaggaWagga","ENE",17,"ENE","NNE",9,9
"2009-07-19","Williamtown","WNW",50,"W","W",22,24
"2009-07-19","Wollongong","SW",44,"NW","WSW",2,19
"2009-07-19","Canberra","NNW",35,"NNW","NNW",17,26
"2009-07-19","Tuggeranong","NW",33,"NW","WNW",13,19
"2009-07-19","MountGinini","W",59,"W","W",24,31
"2009-07-19","Ballarat","N",44,"N","N",24,31
"2009-07-19","Bendigo","N",33,"NNE","N",6,20
"2009-07-19","Sale","WNW",57,"WNW","WNW",17,31
"2009-07-19","MelbourneAirport","N",63,"N","N",31,39
"2009-07-19","Melbourne","N",63,"N","N",31,39
"2009-07-19","Mildura","NNW",35,"NNW","NNW",11,22
"2009-07-19","Portland","N",44,"NNW","NNW",19,30
"2009-07-19","Watsonia","N",54,"N","N",22,26
"2009-07-19","Dartmoor","N",52,"N","NNW",20,22
"2009-07-19","Brisbane","WNW",22,"SSW","N",2,7
"2009-07-19","Cairns","SE",39,"S","ESE",20,30
"2009-07-19","GoldCoast","NW",31,"WNW","NNW",6,17
"2009-07-19","Townsville","NE",33,"S","ENE",7,20
"2009-07-19","Adelaide","NNW",44,"N","NNW",15,22
"2009-07-19","MountGambier","NNW",54,"N","NNW",17,28
"2009-07-19","Nuriootpa","NNW",50,"N","NNW",9,28
"2009-07-19","Woomera","NNW",44,"N","NW",15,26
"2009-07-19","Albany",NA,NA,"NNW","NW",6,17
"2009-07-19","Witchcliffe","NW",61,"W","NW",7,17
"2009-07-19","PearceRAAF",NA,NA,NA,NA,NA,NA
"2009-07-19","PerthAirport","WNW",65,"NNW","NW",2,15
"2009-07-19","Perth","NNW",50,"SE","N",6,6
"2009-07-19","SalmonGums","NNW",44,"NW","NW",22,19
"2009-07-19","Walpole","NW",48,"NW","NW",17,19
"2009-07-19","Hobart","WNW",33,"WSW","NNW",4,20
"2009-07-19","Launceston","NNW",44,"NW","N",15,20
"2009-07-19","AliceSprings","NE",41,"SE","N",2,20
"2009-07-19","Darwin","E",39,"ENE","NNE",24,17
"2009-07-20","Albury","NW",39,NA,"N",0,19
"2009-07-20","BadgerysCreek","NE",20,NA,"N",0,13
"2009-07-20","Cobar","N",33,"NE","NNW",17,17
"2009-07-20","CoffsHarbour","N",39,"NNW","NNE",11,22
"2009-07-20","Moree","ENE",35,"E","NNE",13,17
"2009-07-20","Newcastle",NA,NA,NA,NA,0,0
"2009-07-20","NorahHead","N",39,"NW","N",13,30
"2009-07-20","NorfolkIsland","SW",30,"SW","SSW",15,20
"2009-07-20","Penrith","NW",22,NA,"ENE",0,11
"2009-07-20","Richmond","NNW",33,NA,"N",0,22
"2009-07-20","Sydney",NA,NA,"W","N",15,13
"2009-07-20","SydneyAirport","N",30,"NW","NNW",15,9
"2009-07-20","WaggaWagga","N",30,"E","N",9,15
"2009-07-20","Williamtown",NA,NA,"NW","N",17,9
"2009-07-20","Wollongong","W",46,"E","NNE",9,15
"2009-07-20","Canberra","NNW",48,"NW","NW",26,20
"2009-07-20","Tuggeranong","NNW",39,"N","NNW",13,19
"2009-07-20","MountGinini","NNW",59,"WNW","WNW",28,28
"2009-07-20","Ballarat","NNE",61,"NNE","N",35,44
"2009-07-20","Bendigo","NNW",48,"NNE","NNW",17,30
"2009-07-20","Sale","NW",83,"SSW","NNW",11,54
"2009-07-20","MelbourneAirport","N",74,"N","N",48,46
"2009-07-20","Melbourne","N",74,"N","N",48,46
"2009-07-20","Mildura","N",50,"N","NNW",24,30
"2009-07-20","Portland","NNW",63,"NNW","NW",39,17
"2009-07-20","Watsonia","NNW",65,"N","N",30,35
"2009-07-20","Dartmoor","NNW",56,"NNW","NNW",30,28
"2009-07-20","Brisbane","NNE",19,"S","NE",2,9
"2009-07-20","Cairns","SE",50,"SSE","ESE",17,31
"2009-07-20","GoldCoast","NNE",22,"WNW","NE",7,11
"2009-07-20","Townsville","E",52,"SSE","E",7,35
"2009-07-20","Adelaide","NNW",54,"N","NNW",22,24
"2009-07-20","MountGambier","N",50,"N","NNW",24,24
"2009-07-20","Nuriootpa","N",57,"N","NNW",30,26
"2009-07-20","Woomera","N",57,"N","N",30,28
"2009-07-20","Albany",NA,NA,"NNW","NNW",9,15
"2009-07-20","Witchcliffe","SW",67,"WSW","WSW",22,15
"2009-07-20","PearceRAAF","WSW",63,"WNW","WNW",22,43
"2009-07-20","PerthAirport","WSW",76,"W","WNW",24,26
"2009-07-20","Perth","WSW",63,"W","WNW",20,22
"2009-07-20","SalmonGums","WNW",59,"NW","NW",24,30
"2009-07-20","Walpole","NNW",52,"NW","NNW",33,22
"2009-07-20","Hobart","NW",100,"NNW","NW",48,30
"2009-07-20","Launceston","NNW",63,"NNW","NNW",24,35
"2009-07-20","AliceSprings","NNW",46,"NNW","N",17,24
"2009-07-20","Darwin","ENE",35,"E","NNW",11,22
"2009-07-21","Albury","N",43,"ENE","ENE",4,17
"2009-07-21","BadgerysCreek","NNE",35,NA,"NW",0,20
"2009-07-21","Cobar","NNW",31,"N","N",15,17
"2009-07-21","CoffsHarbour","NNW",31,"WNW","N",17,26
"2009-07-21","Moree","NNW",39,"N","NNW",28,17
"2009-07-21","Newcastle",NA,NA,NA,"N",0,4
"2009-07-21","NorahHead","NNE",37,"NNW","N",17,24
"2009-07-21","NorfolkIsland","SSW",26,"SSW","SSE",11,11
"2009-07-21","Penrith","NW",30,NA,"WNW",0,19
"2009-07-21","Richmond","NNW",31,"S","W",2,4
"2009-07-21","Sydney",NA,NA,"W","E",15,11
"2009-07-21","SydneyAirport","N",31,"NW","NW",9,15
"2009-07-21","WaggaWagga","ENE",31,"E","E",13,20
"2009-07-21","Williamtown",NA,NA,"NW","N",4,7
"2009-07-21","Wollongong","NNE",46,"ESE","N",7,19
"2009-07-21","Canberra","NW",31,NA,"NNW",0,20
"2009-07-21","Tuggeranong","NW",30,NA,"NNW",0,15
"2009-07-21","MountGinini","NW",59,"WNW","WNW",13,22
"2009-07-21","Ballarat","NNE",56,"NNE","N",26,31
"2009-07-21","Bendigo","NE",37,"ESE","NE",9,17
"2009-07-21","Sale","NW",72,"WNW","NNW",15,20
"2009-07-21","MelbourneAirport","N",78,"N","N",50,54
"2009-07-21","Melbourne","N",78,"N","N",50,54
"2009-07-21","Mildura","NNW",44,"NE","NNW",22,24
"2009-07-21","Portland","W",57,"N","NNW",15,26
"2009-07-21","Watsonia","NNE",48,"NE","NE",13,22
"2009-07-21","Dartmoor","NW",70,"NNE","N",22,22
"2009-07-21","Brisbane","W",46,"SW","ENE",9,11
"2009-07-21","Cairns","SE",44,"SSE","ESE",22,30
"2009-07-21","GoldCoast","NNW",33,"NW","N",11,22
"2009-07-21","Townsville","SE",41,"ESE","E",15,28
"2009-07-21","Adelaide","NW",43,"NNE","NNW",9,19
"2009-07-21","MountGambier","W",67,"NNW","NNW",11,20
"2009-07-21","Nuriootpa","N",54,"NW","WNW",28,24
"2009-07-21","Woomera","NW",52,"WNW","W",11,19
"2009-07-21","Albany",NA,NA,"SW","SW",35,15
"2009-07-21","Witchcliffe","SW",63,"WSW","SW",6,15
"2009-07-21","PearceRAAF","WSW",63,"SSW","SSW",13,17
"2009-07-21","PerthAirport","WSW",76,"SSW","SW",13,26
"2009-07-21","Perth","W",54,"SW","SW",13,15
"2009-07-21","SalmonGums","WNW",52,"WNW","WSW",26,13
"2009-07-21","Walpole","SSW",57,"SW","WSW",15,22
"2009-07-21","Hobart","WNW",50,"NNW","NNW",19,17
"2009-07-21","Launceston","NNW",31,NA,"NW",0,13
"2009-07-21","AliceSprings",NA,NA,NA,"NNW",0,28
"2009-07-21","Darwin","NNW",26,"ENE","NNW",13,22
"2009-07-22","Albury","W",44,"ENE","NNW",7,20
"2009-07-22","BadgerysCreek","W",70,"N","WNW",22,43
"2009-07-22","Cobar","NW",43,"N","NW",13,11
"2009-07-22","CoffsHarbour","N",39,"NW","N",13,17
"2009-07-22","Moree","NNE",39,"NNE","NW",24,9
"2009-07-22","Newcastle",NA,NA,NA,"NW",0,28
"2009-07-22","NorahHead","NW",56,"N","NNW",28,31
"2009-07-22","NorfolkIsland","W",33,"N","W",7,22
"2009-07-22","Penrith","WNW",52,"NE","WNW",17,26
"2009-07-22","Richmond","NNW",57,"NNE","NNW",20,39
"2009-07-22","Sydney",NA,NA,"NW","NNW",15,24
"2009-07-22","SydneyAirport","NNW",56,"NNW","NNW",26,31
"2009-07-22","WaggaWagga","SW",70,"NNE","WSW",7,6
"2009-07-22","Williamtown","WNW",63,"NNE","NW",9,30
"2009-07-22","Wollongong","W",72,"NNW","WNW",41,30
"2009-07-22","Canberra","WNW",72,"NNW","NW",20,31
"2009-07-22","Tuggeranong","N",54,"NW","WNW",13,24
"2009-07-22","MountGinini","NW",72,"WNW","WNW",28,33
"2009-07-22","Ballarat","NNW",59,"NNE","W",19,20
"2009-07-22","Bendigo","WSW",56,"NNW","NW",15,30
"2009-07-22","Sale","WNW",63,"NNW","W",24,35
"2009-07-22","MelbourneAirport","NNW",57,"NW","WNW",33,35
"2009-07-22","Melbourne","NNW",57,"NW","WNW",33,35
"2009-07-22","Mildura","W",65,"NW","W",6,33
"2009-07-22","Portland",NA,NA,"NNW","S",13,20
"2009-07-22","Watsonia","NW",56,"NNW","SW",19,17
"2009-07-22","Dartmoor","NNW",37,"N","S",19,15
"2009-07-22","Brisbane","NNW",48,"W","NW",4,9
"2009-07-22","Cairns","SE",33,"S","SE",13,24
"2009-07-22","GoldCoast","N",41,"NW","N",15,24
"2009-07-22","Townsville","E",44,"SE","E",9,24
"2009-07-22","Adelaide","NW",48,"N","WNW",15,20
"2009-07-22","MountGambier","SW",43,"N","SSW",17,15
"2009-07-22","Nuriootpa","WNW",61,"WNW","WSW",35,35
"2009-07-22","Woomera","W",57,"W","WSW",28,37
"2009-07-22","Albany",NA,NA,"NNW","NNW",17,9
"2009-07-22","Witchcliffe","NW",54,"NNW","NNW",22,26
"2009-07-22","PearceRAAF","NNW",52,"N","N",17,22
"2009-07-22","PerthAirport","NNW",44,"NE","NNW",15,19
"2009-07-22","Perth","NNW",35,"NNE","NNW",7,15
"2009-07-22","SalmonGums","W",31,"WNW","NW",13,15
"2009-07-22","Walpole","NW",43,"NW","NNW",17,20
"2009-07-22","Hobart","SSW",59,"NNW","SSW",7,22
"2009-07-22","Launceston","NNW",59,"NW","NNW",6,22
"2009-07-22","AliceSprings","SSW",35,"SW","SSE",13,15
"2009-07-22","Darwin","E",31,"E","NNW",13,20
"2009-07-23","Albury","WNW",26,"W","W",13,17
"2009-07-23","BadgerysCreek","SW",46,"ESE","SW",9,22
"2009-07-23","Cobar","WSW",33,"WSW","SW",11,20
"2009-07-23","CoffsHarbour","SW",28,"WSW","ESE",13,13
"2009-07-23","Moree","W",39,"SW","WSW",13,28
"2009-07-23","Newcastle",NA,NA,"NW",NA,9,0
"2009-07-23","NorahHead","SW",56,"WNW","WSW",9,15
"2009-07-23","NorfolkIsland","NW",46,"NW","WNW",20,30
"2009-07-23","Penrith","SW",43,"SW","SSW",20,24
"2009-07-23","Richmond","SW",39,"SE","SW",6,17
"2009-07-23","Sydney",NA,NA,"NNW","SSW",4,19
"2009-07-23","SydneyAirport","WSW",56,"WSW","WSW",7,30
"2009-07-23","WaggaWagga","WNW",28,"WSW","WSW",19,13
"2009-07-23","Williamtown","WNW",48,"WNW","WSW",30,26
"2009-07-23","Wollongong","WSW",72,"SW","S",26,44
"2009-07-23","Canberra","NW",50,"NNW","WNW",20,7
"2009-07-23","Tuggeranong","S",28,"W","S",4,11
"2009-07-23","MountGinini","W",52,"SW","S",15,2
"2009-07-23","Ballarat","SW",37,"WSW","S",13,19
"2009-07-23","Bendigo","SW",39,"SW","S",15,11
"2009-07-23","Sale","W",33,"W","W",17,13
"2009-07-23","MelbourneAirport","S",41,"WSW","SW",20,13
"2009-07-23","Melbourne","S",41,"WSW","SW",20,13
"2009-07-23","Mildura","S",30,"SW","SSE",11,13
"2009-07-23","Portland","WSW",39,"WSW","SSW",11,9
"2009-07-23","Watsonia","WNW",35,"WSW","SSW",9,17
"2009-07-23","Dartmoor","WSW",24,"WNW","WNW",6,7
"2009-07-23","Brisbane","WSW",31,"N","W",6,15
"2009-07-23","Cairns","ESE",33,"SE","ESE",19,17
"2009-07-23","GoldCoast","NW",37,"NNW","NNE",19,19
"2009-07-23","Townsville","NE",33,"S","ENE",9,26
"2009-07-23","Adelaide","WNW",24,"N","W",4,13
"2009-07-23","MountGambier","N",20,"NW","WNW",9,9
"2009-07-23","Nuriootpa","WSW",20,"NE","SSW",6,7
"2009-07-23","Woomera","SW",24,"SE","SSW",6,4
"2009-07-23","Albany",NA,NA,"NW","SW",19,24
"2009-07-23","Witchcliffe","SSE",31,NA,"S",0,13
"2009-07-23","PearceRAAF","N",39,"SW","SE",20,9
"2009-07-23","PerthAirport","S",33,"S","SSW",13,19
"2009-07-23","Perth","SSW",26,"S","S",7,11
"2009-07-23","SalmonGums","WNW",41,"NW","WNW",17,15
"2009-07-23","Walpole","SSW",28,"WNW","SW",7,11
"2009-07-23","Hobart","S",50,"N","SW",4,7
"2009-07-23","Launceston","SE",24,"NNE","SE",6,9
"2009-07-23","AliceSprings",NA,NA,NA,"E",0,13
"2009-07-23","Darwin","E",33,"E","NNW",15,20
"2009-07-24","Albury","NW",22,NA,"NNW",0,15
"2009-07-24","BadgerysCreek","WSW",24,"SW","N",15,4
"2009-07-24","Cobar","ESE",20,"E","ENE",7,4
"2009-07-24","CoffsHarbour","SSE",41,"SW","S",22,30
"2009-07-24","Moree","S",31,"S","ESE",6,19
"2009-07-24","Newcastle",NA,NA,"SW",NA,6,0
"2009-07-24","NorahHead","W",31,"SW","SSW",15,17
"2009-07-24","NorfolkIsland","SSW",56,"NW","SW",19,17
"2009-07-24","Penrith","NNE",22,NA,"NE",0,13
"2009-07-24","Richmond","NE",19,NA,"NE",0,7
"2009-07-24","Sydney",NA,NA,"W","E",20,9
"2009-07-24","SydneyAirport","SSW",31,"WNW","SSE",17,13
"2009-07-24","WaggaWagga","NE",15,"E",NA,6,0
"2009-07-24","Williamtown","SSW",31,"W","SSW",13,15
"2009-07-24","Wollongong","SSW",33,"SSW","NE",19,7
